Target,Fold,Group,PC,Variable,Loading
ZOTUs,0,Trace,PC2,Sc,0.13548052432186097
ZOTUs,0,Trace,PC2,Ti,0.0489119562090613
ZOTUs,0,Trace,PC2,V,-0.00607863663159218
ZOTUs,0,Trace,PC2,Cr,0.11740846938061435
ZOTUs,0,Trace,PC2,Mn,-0.03964212517012638
ZOTUs,0,Trace,PC2,Co,0.22022933017558624
ZOTUs,0,Trace,PC2,Ni,-0.06486341406513946
ZOTUs,0,Trace,PC2,Cu,-0.021601070175096104
ZOTUs,0,Trace,PC2,Zn,0.02934893108194861
ZOTUs,0,Trace,PC2,Ga,-0.5285314751292982
ZOTUs,0,Trace,PC2,As,0.5594868728832666
ZOTUs,0,Trace,PC2,Rb,0.5634289520449681
ZOTUs,0,Organic,PC1,Chlorophyll a,-0.30979540726584187
ZOTUs,0,Organic,PC1,Depth,-0.1330059859708954
ZOTUs,0,Organic,PC1,N,0.5359984249254244
ZOTUs,0,Organic,PC1,C,0.5367486259412685
ZOTUs,0,Organic,PC1,S1,0.5229733489853157
ZOTUs,0,Organic,PC1,P,0.0017954097031886856
ZOTUs,0,Organic,PC1,S2,-0.035040161107508405
ZOTUs,0,Organic,PC1,Cl,-0.19029097252672428
ZOTUs,0,Organic,PC2,Chlorophyll a,0.2920794783575694
ZOTUs,0,Organic,PC2,Depth,-0.2465950068187467
ZOTUs,0,Organic,PC2,N,0.09637262319218234
ZOTUs,0,Organic,PC2,C,0.11112440897364145
ZOTUs,0,Organic,PC2,S1,0.12832556422619024
ZOTUs,0,Organic,PC2,P,-0.3925660909792319
ZOTUs,0,Organic,PC2,S2,0.6298462671733197
ZOTUs,0,Organic,PC2,Cl,0.5147448471533237
ZOTUs,1,Sediment,PC1,Grain Size,0.4003935319771209
ZOTUs,1,Sediment,PC1,Sorting,0.47253885765841763
ZOTUs,1,Sediment,PC1,Skewness,-0.3887423676165262
ZOTUs,1,Sediment,PC1,Kurtosis,-0.4458009395760748
ZOTUs,1,Sediment,PC1,Clay Content,0.03510847636446349
ZOTUs,1,Sediment,PC1,Silt Content,-0.3625763880149847
ZOTUs,1,Sediment,PC1,Sand Content,0.3658397178931285
ZOTUs,1,Sediment,PC2,Grain Size,-0.39283767830502325
ZOTUs,1,Sediment,PC2,Sorting,-0.006250434822243162
ZOTUs,1,Sediment,PC2,Skewness,-0.21705841956949098
ZOTUs,1,Sediment,PC2,Kurtosis,-0.2153008699451652
ZOTUs,1,Sediment,PC2,Clay Content,0.7039368702283882
ZOTUs,1,Sediment,PC2,Silt Content,-0.29320052124956375
ZOTUs,1,Sediment,PC2,Sand Content,-0.41313073661414734
ZOTUs,1,Major,PC1,Na2O,0.20068160419809775
ZOTUs,1,Major,PC1,MgO,0.3804072407843629
ZOTUs,1,Major,PC1,Al2O3,0.4944978782894175
ZOTUs,1,Major,PC1,SiO2,-0.36109201406933644
ZOTUs,1,Major,PC1,K2O,0.4805726058330757
ZOTUs,1,Major,PC1,CaO,-0.10549208175512687
ZOTUs,1,Major,PC1,Fe2O3,0.4449977773514121
ZOTUs,1,Major,PC2,Na2O,0.6701190058811544
ZOTUs,1,Major,PC2,MgO,-0.4384431521947481
ZOTUs,1,Major,PC2,Al2O3,-0.10606337156059237
ZOTUs,1,Major,PC2,SiO2,-0.33821319495108415
ZOTUs,1,Major,PC2,K2O,-0.10547614943994782
ZOTUs,1,Major,PC2,CaO,-0.4642464219994619
ZOTUs,1,Major,PC2,Fe2O3,-0.08012838313971782
ZOTUs,1,Trace,PC1,Sc,-0.041986286754609345
ZOTUs,1,Trace,PC1,Ti,-0.3534310571639343
ZOTUs,1,Trace,PC1,V,-0.32064067505280097
ZOTUs,1,Trace,PC1,Cr,-0.3735214237943168
ZOTUs,1,Trace,PC1,Mn,0.4285514100142891
ZOTUs,1,Trace,PC1,Co,0.20274565450467996
ZOTUs,1,Trace,PC1,Ni,0.44413957352874767
ZOTUs,1,Trace,PC1,Cu,0.3888086133207033
