Target,Fold,Group,PC,Variable,Loading
ZOTUs,2,Major,PC1,K2O,0.4752419667455676
ZOTUs,2,Major,PC1,CaO,-0.35624134203336766
ZOTUs,2,Major,PC1,Fe2O3,0.4285327463369632
ZOTUs,2,Major,PC2,Na2O,0.6278859674946881
ZOTUs,2,Major,PC2,MgO,-0.4986901085283722
ZOTUs,2,Major,PC2,Al2O3,-0.06764279550550115
ZOTUs,2,Major,PC2,SiO2,-0.49489423629920853
ZOTUs,2,Major,PC2,K2O,-0.31019986962951407
ZOTUs,2,Major,PC2,CaO,-0.002289582344938812
ZOTUs,2,Major,PC2,Fe2O3,-0.10650039092773983
ZOTUs,2,Trace,PC1,Sc,0.031417741160585856
ZOTUs,2,Trace,PC1,Ti,-0.36318050552641046
ZOTUs,2,Trace,PC1,V,-0.30544107992568426
ZOTUs,2,Trace,PC1,Cr,-0.34018979820053974
ZOTUs,2,Trace,PC1,Mn,0.402603176319445
ZOTUs,2,Trace,PC1,Co,0.2538599935374747
ZOTUs,2,Trace,PC1,Ni,0.42011031455171916
ZOTUs,2,Trace,PC1,Cu,0.40676455157551167
ZOTUs,2,Trace,PC1,Zn,0.27070624469712734
ZOTUs,2,Trace,PC1,Ga,0.02612272798645426
ZOTUs,2,Trace,PC1,As,0.023475041164923285
ZOTUs,2,Trace,PC1,Rb,-0.12284078204880401
ZOTUs,2,Trace,PC2,Sc,-0.12595467570167723
ZOTUs,2,Trace,PC2,Ti,-0.0860986970254542
ZOTUs,2,Trace,PC2,V,-0.1902876237956031
ZOTUs,2,Trace,PC2,Cr,0.05015744703705245
ZOTUs,2,Trace,PC2,Mn,0.005728564276476021
ZOTUs,2,Trace,PC2,Co,0.053904079368445185
ZOTUs,2,Trace,PC2,Ni,0.006612138364005082
ZOTUs,2,Trace,PC2,Cu,0.024243053906107252
ZOTUs,2,Trace,PC2,Zn,-0.11974704576140478
ZOTUs,2,Trace,PC2,Ga,-0.5628345682561513
ZOTUs,2,Trace,PC2,As,0.5797915486728298
ZOTUs,2,Trace,PC2,Rb,0.516862676553041
ZOTUs,2,Organic,PC1,Chlorophyll a,-0.21907608605211745
ZOTUs,2,Organic,PC1,Depth,-0.07792552733166858
ZOTUs,2,Organic,PC1,N,0.5696658044883046
ZOTUs,2,Organic,PC1,C,0.5663005815656851
ZOTUs,2,Organic,PC1,S1,0.5372925421619597
ZOTUs,2,Organic,PC1,P,-0.04991858081060263
ZOTUs,2,Organic,PC1,S2,0.032285317274614256
ZOTUs,2,Organic,PC1,Cl,-0.09219718510181106
ZOTUs,2,Organic,PC2,Chlorophyll a,0.27566220093344607
ZOTUs,2,Organic,PC2,Depth,-0.22355555782741068
ZOTUs,2,Organic,PC2,N,-0.017394183055644524
ZOTUs,2,Organic,PC2,C,0.017896524242161593
ZOTUs,2,Organic,PC2,S1,0.11490101108975018
ZOTUs,2,Organic,PC2,P,-0.21653127509281128
ZOTUs,2,Organic,PC2,S2,0.7001708207023855
ZOTUs,2,Organic,PC2,Cl,0.5684040875566099
ZOTUs,3,Sediment,PC1,Grain Size,0.37998546455052357
ZOTUs,3,Sediment,PC1,Sorting,0.47385660370843397
ZOTUs,3,Sediment,PC1,Skewness,-0.4026255690689797
ZOTUs,3,Sediment,PC1,Kurtosis,-0.453144658588005
ZOTUs,3,Sediment,PC1,Clay Content,0.08528924500390203
ZOTUs,3,Sediment,PC1,Silt Content,-0.36343905466865306
ZOTUs,3,Sediment,PC1,Sand Content,0.3525072107141812
ZOTUs,3,Sediment,PC2,Grain Size,-0.43067968003178086
ZOTUs,3,Sediment,PC2,Sorting,-0.03610282602702097
ZOTUs,3,Sediment,PC2,Skewness,-0.19814069296592915
ZOTUs,3,Sediment,PC2,Kurtosis,-0.174045144868691
ZOTUs,3,Sediment,PC2,Clay Content,0.681595254839785
ZOTUs,3,Sediment,PC2,Silt Content,-0.3133958493942307
ZOTUs,3,Sediment,PC2,Sand Content,-0.4252894339876807
ZOTUs,3,Major,PC1,Na2O,0.2479458365255894
ZOTUs,3,Major,PC1,MgO,0.34292764619835225
ZOTUs,3,Major,PC1,Al2O3,0.48227681384672405
ZOTUs,3,Major,PC1,SiO2,-0.3480704714576448
ZOTUs,3,Major,PC1,K2O,0.4832071955704696
ZOTUs,3,Major,PC1,CaO,-0.1490401363911995
ZOTUs,3,Major,PC1,Fe2O3,0.45986667333152487
ZOTUs,3,Major,PC2,Na2O,0.6288671830727985
ZOTUs,3,Major,PC2,MgO,-0.4584737106597206
ZOTUs,3,Major,PC2,Al2O3,-0.06452257771008393
ZOTUs,3,Major,PC2,SiO2,-0.49449459125802014
ZOTUs,3,Major,PC2,K2O,-0.23352014040334163
ZOTUs,3,Major,PC2,CaO,-0.2650961701474011
ZOTUs,3,Major,PC2,Fe2O3,-0.14433372256469884
ZOTUs,3,Trace,PC1,Sc,-0.16861589031282023
ZOTUs,3,Trace,PC1,Ti,-0.41700874654935316
ZOTUs,3,Trace,PC1,V,-0.3919751088236915
ZOTUs,3,Trace,PC1,Cr,-0.37469822937505465
ZOTUs,3,Trace,PC1,Mn,0.40652374431403393
ZOTUs,3,Trace,PC1,Co,0.02860461821328225
ZOTUs,3,Trace,PC1,Ni,0.4251110045622776
ZOTUs,3,Trace,PC1,Cu,0.34488640731234654
ZOTUs,3,Trace,PC1,Zn,-0.043668815950811235
ZOTUs,3,Trace,PC1,Ga,-0.10317144566273646
ZOTUs,3,Trace,PC1,As,0.07347765486515717
ZOTUs,3,Trace,PC1,Rb,-0.14118456122056344
ZOTUs,3,Trace,PC2,Sc,0.25369131599944295
ZOTUs,3,Trace,PC2,Ti,0.23921950418362992
ZOTUs,3,Trace,PC2,V,0.17665655861395133
ZOTUs,3,Trace,PC2,Cr,0.1943172354463324
ZOTUs,3,Trace,PC2,Mn,0.22792594581296693
ZOTUs,3,Trace,PC2,Co,0.5179188470750087
ZOTUs,3,Trace,PC2,Ni,0.194255457854296
ZOTUs,3,Trace,PC2,Cu,0.33999755539429416
ZOTUs,3,Trace,PC2,Zn,0.49563933147791406
ZOTUs,3,Trace,PC2,Ga,-0.06002675527643796
ZOTUs,3,Trace,PC2,As,0.2368735562578172
ZOTUs,3,Trace,PC2,Rb,0.17479613236609418
ZOTUs,3,Organic,PC1,Chlorophyll a,-0.1894730056809192
ZOTUs,3,Organic,PC1,Depth,-0.18003777424421497
ZOTUs,3,Organic,PC1,N,0.5607023629370179
ZOTUs,3,Organic,PC1,C,0.5570309894828309
ZOTUs,3,Organic,PC1,S1,0.5475488052386904
ZOTUs,3,Organic,PC1,P,0.021728622622102817
ZOTUs,3,Organic,PC1,S2,0.04442480712938357
ZOTUs,3,Organic,PC1,Cl,-0.06899511771274669
ZOTUs,3,Organic,PC2,Chlorophyll a,0.2862101657311041
ZOTUs,3,Organic,PC2,Depth,-0.389316209833959
ZOTUs,3,Organic,PC2,N,-0.07282907658679366
ZOTUs,3,Organic,PC2,C,-0.045259174374085664
ZOTUs,3,Organic,PC2,S1,0.10900871780452381
ZOTUs,3,Organic,PC2,P,-0.20690273321791247
ZOTUs,3,Organic,PC2,S2,0.6707873395691031
ZOTUs,3,Organic,PC2,Cl,0.5044966462074456
ZOTUs,4,Sediment,PC1,Grain Size,0.3629875046072096
ZOTUs,4,Sediment,PC1,Sorting,0.47163432454030196
ZOTUs,4,Sediment,PC1,Skewness,-0.4058324226310748
ZOTUs,4,Sediment,PC1,Kurtosis,-0.4555503316863341
ZOTUs,4,Sediment,PC1,Clay Content,0.14204548507136225
ZOTUs,4,Sediment,PC1,Silt Content,-0.38168700342700584
ZOTUs,4,Sediment,PC1,Sand Content,0.32819687238312206
ZOTUs,4,Sediment,PC2,Grain Size,-0.4657830818675284
ZOTUs,4,Sediment,PC2,Sorting,-0.044943628414223225
ZOTUs,4,Sediment,PC2,Skewness,-0.20582473284610653
ZOTUs,4,Sediment,PC2,Kurtosis,-0.1553138945528053
ZOTUs,4,Sediment,PC2,Clay Content,0.654428826088202
ZOTUs,4,Sediment,PC2,Silt Content,-0.2551221383288208
ZOTUs,4,Sediment,PC2,Sand Content,-0.4702930687751727
ZOTUs,4,Major,PC1,Na2O,0.1786458286987313
ZOTUs,4,Major,PC1,MgO,0.3559966343953951
ZOTUs,4,Major,PC1,Al2O3,0.5073958529906848
ZOTUs,4,Major,PC1,SiO2,-0.27793484054875656
ZOTUs,4,Major,PC1,K2O,0.4976394079282484
ZOTUs,4,Major,PC1,CaO,0.1593606774989479
ZOTUs,4,Major,PC1,Fe2O3,0.48333521608567515
ZOTUs,4,Major,PC2,Na2O,0.6334614022913256
ZOTUs,4,Major,PC2,MgO,-0.40269768253701044
ZOTUs,4,Major,PC2,Al2O3,0.03033684559629904
ZOTUs,4,Major,PC2,SiO2,-0.5383916513320787
ZOTUs,4,Major,PC2,K2O,-0.12467160174386753
ZOTUs,4,Major,PC2,CaO,-0.35944695082311306
ZOTUs,4,Major,PC2,Fe2O3,-0.03209696440782486
ZOTUs,4,Trace,PC1,Sc,0.2833893659865203
ZOTUs,4,Trace,PC1,Ti,0.3627849894975983
ZOTUs,4,Trace,PC1,V,0.350712086417354
ZOTUs,4,Trace,PC1,Cr,0.20997915210641224
ZOTUs,4,Trace,PC1,Mn,0.15789181252222906
ZOTUs,4,Trace,PC1,Co,0.39490294588214314
ZOTUs,4,Trace,PC1,Ni,0.127181777213656
ZOTUs,4,Trace,PC1,Cu,0.3012509140241141
ZOTUs,4,Trace,PC1,Zn,0.4655102576376991
ZOTUs,4,Trace,PC1,Ga,0.2742624209386493
ZOTUs,4,Trace,PC1,As,-0.15436888248509403
ZOTUs,4,Trace,PC1,Rb,-0.1320318165979833
ZOTUs,4,Trace,PC2,Sc,0.014169010471020725
ZOTUs,4,Trace,PC2,Ti,-0.3574471504537917
ZOTUs,4,Trace,PC2,V,-0.26740812792703195
ZOTUs,4,Trace,PC2,Cr,-0.4155352513165267
ZOTUs,4,Trace,PC2,Mn,0.4058941780964644
ZOTUs,4,Trace,PC2,Co,0.05492627265323498
ZOTUs,4,Trace,PC2,Ni,0.4304354514883307
ZOTUs,4,Trace,PC2,Cu,0.19060282436540565
ZOTUs,4,Trace,PC2,Zn,-0.07885921984010948
ZOTUs,4,Trace,PC2,Ga,0.22334696475451274
ZOTUs,4,Trace,PC2,As,-0.24840153276483884
ZOTUs,4,Trace,PC2,Rb,-0.3473860436367978
ZOTUs,4,Organic,PC1,Chlorophyll a,-0.10867963689893544
ZOTUs,4,Organic,PC1,Depth,-0.198248612659783
ZOTUs,4,Organic,PC1,N,0.5622170769224999
ZOTUs,4,Organic,PC1,C,0.5591761939760818
ZOTUs,4,Organic,PC1,S1,0.5455100968049515
ZOTUs,4,Organic,PC1,P,-0.0758603292287196
ZOTUs,4,Organic,PC1,S2,0.10759337283646331
ZOTUs,4,Organic,PC1,Cl,-0.07216493236999849
ZOTUs,4,Organic,PC2,Chlorophyll a,0.27295663544440385
ZOTUs,4,Organic,PC2,Depth,-0.4480316523710539
ZOTUs,4,Organic,PC2,N,-0.13209073195828216
ZOTUs,4,Organic,PC2,C,-0.10283749211674754
ZOTUs,4,Organic,PC2,S1,0.05702087112676182
ZOTUs,4,Organic,PC2,P,-0.1539049454204644
ZOTUs,4,Organic,PC2,S2,0.6286905340243764
ZOTUs,4,Organic,PC2,Cl,0.5239741432987038
Monothalamida,0,Sediment,PC1,Grain Size,0.43135468841072366
Monothalamida,0,Sediment,PC1,Sorting,0.47599261332137854
Monothalamida,0,Sediment,PC1,Skewness,-0.3832982839852522
Monothalamida,0,Sediment,PC1,Kurtosis,-0.4423997232542095
Monothalamida,0,Sediment,PC1,Clay Content,-0.08313354607709722
Monothalamida,0,Sediment,PC1,Silt Content,-0.29174101794316104
Monothalamida,0,Sediment,PC1,Sand Content,0.39077495719949495
Monothalamida,0,Sediment,PC2,Grain Size,-0.3060963531704898
Monothalamida,0,Sediment,PC2,Sorting,0.04238010431959301
Monothalamida,0,Sediment,PC2,Skewness,-0.21430592102645946
Monothalamida,0,Sediment,PC2,Kurtosis,-0.2073154234581575
Monothalamida,0,Sediment,PC2,Clay Content,0.7300453337098654
Monothalamida,0,Sediment,PC2,Silt Content,-0.4244026265573875
Monothalamida,0,Sediment,PC2,Sand Content,-0.3201850371934878
Monothalamida,0,Major,PC1,Na2O,0.23638927981548483
Monothalamida,0,Major,PC1,MgO,0.3774064107501471
Monothalamida,0,Major,PC1,Al2O3,0.48137015575215897
Monothalamida,0,Major,PC1,SiO2,-0.349063627004398
Monothalamida,0,Major,PC1,K2O,0.48268108914717195
Monothalamida,0,Major,PC1,CaO,-0.1405425156876111
Monothalamida,0,Major,PC1,Fe2O3,0.4420278661245024
Monothalamida,0,Major,PC2,Na2O,0.6705952119612505
Monothalamida,0,Major,PC2,MgO,-0.39291938071137256
Monothalamida,0,Major,PC2,Al2O3,-0.09733501371554648
Monothalamida,0,Major,PC2,SiO2,-0.5093599208792634
Monothalamida,0,Major,PC2,K2O,-0.20589588878150877
Monothalamida,0,Major,PC2,CaO,-0.2362516964560404
Monothalamida,0,Major,PC2,Fe2O3,-0.16966675268719467
Monothalamida,0,Trace,PC1,Sc,-0.06527347793291423
Monothalamida,0,Trace,PC1,Ti,-0.37463003771189896
Monothalamida,0,Trace,PC1,V,-0.3430011635504069
Monothalamida,0,Trace,PC1,Cr,-0.37169090765083895
Monothalamida,0,Trace,PC1,Mn,0.4219840348457735
Monothalamida,0,Trace,PC1,Co,0.14319568838520705
Monothalamida,0,Trace,PC1,Ni,0.44379696701915566
Monothalamida,0,Trace,PC1,Cu,0.38042747764576323
Monothalamida,0,Trace,PC1,Zn,0.0739409087701276
Monothalamida,0,Trace,PC1,Ga,0.053901365471262036
Monothalamida,0,Trace,PC1,As,-0.05120431937781892
Monothalamida,0,Trace,PC1,Rb,-0.21985662797097605
Monothalamida,0,Trace,PC2,Sc,0.3146047968817979
Monothalamida,0,Trace,PC2,Ti,0.33044436757765605
Monothalamida,0,Trace,PC2,V,0.3311721361312011
Monothalamida,0,Trace,PC2,Cr,0.2058381544650192
Monothalamida,0,Trace,PC2,Mn,0.14030668329954674
Monothalamida,0,Trace,PC2,Co,0.4333153094391887
Monothalamida,0,Trace,PC2,Ni,0.10020574408798824
Monothalamida,0,Trace,PC2,Cu,0.22140041136355526
Monothalamida,0,Trace,PC2,Zn,0.5066051337336962
Monothalamida,0,Trace,PC2,Ga,0.2902594600186788
Monothalamida,0,Trace,PC2,As,-0.14284742930739214
Monothalamida,0,Trace,PC2,Rb,-0.10942509923878382
Monothalamida,0,Organic,PC1,Chlorophyll a,-0.24914545975548646
Monothalamida,0,Organic,PC1,Depth,-0.025392654929511704
Monothalamida,0,Organic,PC1,N,0.5728122847285602
Monothalamida,0,Organic,PC1,C,0.5671501484976342
Monothalamida,0,Organic,PC1,S1,0.5269163876809253
Monothalamida,0,Organic,PC1,P,-0.08242660171557037
Monothalamida,0,Organic,PC1,S2,-0.0037243098129188246
Monothalamida,0,Organic,PC1,Cl,-0.05531413672238261
Monothalamida,0,Organic,PC2,Chlorophyll a,0.13637928264036298
Monothalamida,0,Organic,PC2,Depth,-0.34850156908430463
Monothalamida,0,Organic,PC2,N,-0.06202199782730801
Monothalamida,0,Organic,PC2,C,-0.02618844576888882
Monothalamida,0,Organic,PC2,S1,0.15784379563693665
Monothalamida,0,Organic,PC2,P,-0.3151639082037442
Monothalamida,0,Organic,PC2,S2,0.6418838528995334
Monothalamida,0,Organic,PC2,Cl,0.5649397766466044
Monothalamida,1,Sediment,PC1,Grain Size,0.3752063815817817
Monothalamida,1,Sediment,PC1,Sorting,0.47225590393882555
Monothalamida,1,Sediment,PC1,Skewness,-0.39262642071911774
Monothalamida,1,Sediment,PC1,Kurtosis,-0.4526197557607777
Monothalamida,1,Sediment,PC1,Clay Content,0.09991330560565725
Monothalamida,1,Sediment,PC1,Silt Content,-0.38511353280419525
Monothalamida,1,Sediment,PC1,Sand Content,0.3447887484788332
Monothalamida,1,Sediment,PC2,Grain Size,-0.44005400915668597
Monothalamida,1,Sediment,PC2,Sorting,-0.024793162979754535
Monothalamida,1,Sediment,PC2,Skewness,-0.2093156653864791
Monothalamida,1,Sediment,PC2,Kurtosis,-0.19398235011235232
Monothalamida,1,Sediment,PC2,Clay Content,0.6729156591692225
Monothalamida,1,Sediment,PC2,Silt Content,-0.2516414518067208
Monothalamida,1,Sediment,PC2,Sand Content,-0.45624189147945043
Monothalamida,1,Major,PC1,Na2O,0.2581481601417942
Monothalamida,1,Major,PC1,MgO,0.35229930036913976
Monothalamida,1,Major,PC1,Al2O3,0.48200556638533315
Monothalamida,1,Major,PC1,SiO2,-0.3686925553250503
Monothalamida,1,Major,PC1,K2O,0.476058036149961
Monothalamida,1,Major,PC1,CaO,-0.12207197069016212
Monothalamida,1,Major,PC1,Fe2O3,0.44659639965535236
Monothalamida,1,Major,PC2,Na2O,0.6284899118515808
Monothalamida,1,Major,PC2,MgO,-0.5402210212780189
Monothalamida,1,Major,PC2,Al2O3,-0.020835072701980595
Monothalamida,1,Major,PC2,SiO2,-0.2680351750793138
Monothalamida,1,Major,PC2,K2O,-0.1620288976969957
Monothalamida,1,Major,PC2,CaO,-0.4549338396066249
Monothalamida,1,Major,PC2,Fe2O3,-0.08755890261818738
Monothalamida,1,Trace,PC1,Sc,-0.06780758703128749
Monothalamida,1,Trace,PC1,Ti,-0.35083570786414886
Monothalamida,1,Trace,PC1,V,-0.3177758025848759
Monothalamida,1,Trace,PC1,Cr,-0.3708844301186879
Monothalamida,1,Trace,PC1,Mn,0.42550921586889434
Monothalamida,1,Trace,PC1,Co,0.21090793562521537
Monothalamida,1,Trace,PC1,Ni,0.4423180334320727
Monothalamida,1,Trace,PC1,Cu,0.3844653015441727
Monothalamida,1,Trace,PC1,Zn,0.10434545890389782
Monothalamida,1,Trace,PC1,Ga,0.057398961813967336
Monothalamida,1,Trace,PC1,As,-0.03669234147956296
Monothalamida,1,Trace,PC1,Rb,-0.2219272664441494
Monothalamida,1,Trace,PC2,Sc,0.310153394289865
Monothalamida,1,Trace,PC2,Ti,0.33202166853631854
Monothalamida,1,Trace,PC2,V,0.3525118787933048
Monothalamida,1,Trace,PC2,Cr,0.18841939848112405
Monothalamida,1,Trace,PC2,Mn,0.08055641109870021
Monothalamida,1,Trace,PC2,Co,0.37770956913909937
Monothalamida,1,Trace,PC2,Ni,0.04821946491591378
Monothalamida,1,Trace,PC2,Cu,0.17052517336933187
Monothalamida,1,Trace,PC2,Zn,0.4698892875660945
Monothalamida,1,Trace,PC2,Ga,0.3728815745952473
Monothalamida,1,Trace,PC2,As,-0.25011858197217546
Monothalamida,1,Trace,PC2,Rb,-0.17563105474523044
Monothalamida,1,Organic,PC1,Chlorophyll a,-0.25214562788675715
Monothalamida,1,Organic,PC1,Depth,-0.20424773207953584
Monothalamida,1,Organic,PC1,N,0.5354418262200475
Monothalamida,1,Organic,PC1,C,0.5319970148029411
Monothalamida,1,Organic,PC1,S1,0.5331801971402731
Monothalamida,1,Organic,PC1,P,-0.09936515224806819
Monothalamida,1,Organic,PC1,S2,0.12333518456398324
Monothalamida,1,Organic,PC1,Cl,0.12498219632254107
Monothalamida,1,Organic,PC2,Chlorophyll a,0.3943870289738586
Monothalamida,1,Organic,PC2,Depth,-0.3319393813975406
Monothalamida,1,Organic,PC2,N,-0.14797861383917518
Monothalamida,1,Organic,PC2,C,-0.1083532293306269
Monothalamida,1,Organic,PC2,S1,0.04382352864189701
Monothalamida,1,Organic,PC2,P,-0.01072570519303052
Monothalamida,1,Organic,PC2,S2,0.689399443593757
Monothalamida,1,Organic,PC2,Cl,0.4725779202973369
Monothalamida,2,Sediment,PC1,Grain Size,0.3360397191254575
Monothalamida,2,Sediment,PC1,Sorting,0.4764583086505447
Monothalamida,2,Sediment,PC1,Skewness,-0.4702400285836558
Monothalamida,2,Sediment,PC1,Kurtosis,-0.47492334820956994
Monothalamida,2,Sediment,PC1,Clay Content,0.204706876359081
Monothalamida,2,Sediment,PC1,Silt Content,-0.2984367799788121
Monothalamida,2,Sediment,PC1,Sand Content,0.28708448104728046
Monothalamida,2,Sediment,PC2,Grain Size,-0.46403350785694114
Monothalamida,2,Sediment,PC2,Sorting,-0.04517294779165382
Monothalamida,2,Sediment,PC2,Skewness,0.008949146057429441
Monothalamida,2,Sediment,PC2,Kurtosis,-0.08107361903370691
Monothalamida,2,Sediment,PC2,Clay Content,0.5886035610834419
Monothalamida,2,Sediment,PC2,Silt Content,-0.49221999437957437
Monothalamida,2,Sediment,PC2,Sand Content,-0.4327177075973171
Monothalamida,2,Major,PC1,Na2O,0.2706190560552498
Monothalamida,2,Major,PC1,MgO,0.23509633347159525
Monothalamida,2,Major,PC1,Al2O3,0.4644627171605551
Monothalamida,2,Major,PC1,SiO2,-0.34549426832117136
Monothalamida,2,Major,PC1,K2O,0.4752419667455676
Monothalamida,2,Major,PC1,CaO,-0.35624134203336766
Monothalamida,2,Major,PC1,Fe2O3,0.4285327463369632
Monothalamida,2,Major,PC2,Na2O,0.6278859674946881
Monothalamida,2,Major,PC2,MgO,-0.4986901085283722
Monothalamida,2,Major,PC2,Al2O3,-0.06764279550550115
Monothalamida,2,Major,PC2,SiO2,-0.49489423629920853
Monothalamida,2,Major,PC2,K2O,-0.31019986962951407
Monothalamida,2,Major,PC2,CaO,-0.002289582344938812
Monothalamida,2,Major,PC2,Fe2O3,-0.10650039092773983
Monothalamida,2,Trace,PC1,Sc,0.031417741160585856
Monothalamida,2,Trace,PC1,Ti,-0.36318050552641046
Monothalamida,2,Trace,PC1,V,-0.30544107992568426
Monothalamida,2,Trace,PC1,Cr,-0.34018979820053974
Monothalamida,2,Trace,PC1,Mn,0.402603176319445
Monothalamida,2,Trace,PC1,Co,0.2538599935374747
Monothalamida,2,Trace,PC1,Ni,0.42011031455171916
Monothalamida,2,Trace,PC1,Cu,0.40676455157551167
Monothalamida,2,Trace,PC1,Zn,0.27070624469712734
Monothalamida,2,Trace,PC1,Ga,0.02612272798645426
Monothalamida,2,Trace,PC1,As,0.023475041164923285
Monothalamida,2,Trace,PC1,Rb,-0.12284078204880401
Monothalamida,2,Trace,PC2,Sc,-0.12595467570167723
Monothalamida,2,Trace,PC2,Ti,-0.0860986970254542
Monothalamida,2,Trace,PC2,V,-0.1902876237956031
Monothalamida,2,Trace,PC2,Cr,0.05015744703705245
Monothalamida,2,Trace,PC2,Mn,0.005728564276476021
Monothalamida,2,Trace,PC2,Co,0.053904079368445185
Monothalamida,2,Trace,PC2,Ni,0.006612138364005082
Monothalamida,2,Trace,PC2,Cu,0.024243053906107252
Monothalamida,2,Trace,PC2,Zn,-0.11974704576140478
Monothalamida,2,Trace,PC2,Ga,-0.5628345682561513
Monothalamida,2,Trace,PC2,As,0.5797915486728298
Monothalamida,2,Trace,PC2,Rb,0.516862676553041
Monothalamida,2,Organic,PC1,Chlorophyll a,-0.21907608605211745
Monothalamida,2,Organic,PC1,Depth,-0.07792552733166858
Monothalamida,2,Organic,PC1,N,0.5696658044883046
Monothalamida,2,Organic,PC1,C,0.5663005815656851
Monothalamida,2,Organic,PC1,S1,0.5372925421619597
Monothalamida,2,Organic,PC1,P,-0.04991858081060263
Monothalamida,2,Organic,PC1,S2,0.032285317274614256
Monothalamida,2,Organic,PC1,Cl,-0.09219718510181106
Monothalamida,2,Organic,PC2,Chlorophyll a,0.27566220093344607
Monothalamida,2,Organic,PC2,Depth,-0.22355555782741068
Monothalamida,2,Organic,PC2,N,-0.017394183055644524
Monothalamida,2,Organic,PC2,C,0.017896524242161593
Monothalamida,2,Organic,PC2,S1,0.11490101108975018
Monothalamida,2,Organic,PC2,P,-0.21653127509281128
Monothalamida,2,Organic,PC2,S2,0.7001708207023855
Monothalamida,2,Organic,PC2,Cl,0.5684040875566099
Monothalamida,3,Sediment,PC1,Grain Size,0.37998546455052357
Monothalamida,3,Sediment,PC1,Sorting,0.47385660370843397
Monothalamida,3,Sediment,PC1,Skewness,-0.4026255690689797
Monothalamida,3,Sediment,PC1,Kurtosis,-0.453144658588005
Monothalamida,3,Sediment,PC1,Clay Content,0.08528924500390203
Monothalamida,3,Sediment,PC1,Silt Content,-0.36343905466865306
Monothalamida,3,Sediment,PC1,Sand Content,0.3525072107141812
Monothalamida,3,Sediment,PC2,Grain Size,-0.43067968003178086
Monothalamida,3,Sediment,PC2,Sorting,-0.03610282602702097
Monothalamida,3,Sediment,PC2,Skewness,-0.19814069296592915
Monothalamida,3,Sediment,PC2,Kurtosis,-0.174045144868691
Monothalamida,3,Sediment,PC2,Clay Content,0.681595254839785
Monothalamida,3,Sediment,PC2,Silt Content,-0.3133958493942307
Monothalamida,3,Sediment,PC2,Sand Content,-0.4252894339876807
Monothalamida,3,Major,PC1,Na2O,0.2479458365255894
Monothalamida,3,Major,PC1,MgO,0.34292764619835225
Monothalamida,3,Major,PC1,Al2O3,0.48227681384672405
Monothalamida,3,Major,PC1,SiO2,-0.3480704714576448
Monothalamida,3,Major,PC1,K2O,0.4832071955704696
Monothalamida,3,Major,PC1,CaO,-0.1490401363911995
Monothalamida,3,Major,PC1,Fe2O3,0.45986667333152487
Monothalamida,3,Major,PC2,Na2O,0.6288671830727985
Monothalamida,3,Major,PC2,MgO,-0.4584737106597206
Monothalamida,3,Major,PC2,Al2O3,-0.06452257771008393
Monothalamida,3,Major,PC2,SiO2,-0.49449459125802014
Monothalamida,3,Major,PC2,K2O,-0.23352014040334163
Monothalamida,3,Major,PC2,CaO,-0.2650961701474011
Monothalamida,3,Major,PC2,Fe2O3,-0.14433372256469884
Monothalamida,3,Trace,PC1,Sc,-0.16861589031282023
Monothalamida,3,Trace,PC1,Ti,-0.41700874654935316
Monothalamida,3,Trace,PC1,V,-0.3919751088236915
Monothalamida,3,Trace,PC1,Cr,-0.37469822937505465
Monothalamida,3,Trace,PC1,Mn,0.40652374431403393
Monothalamida,3,Trace,PC1,Co,0.02860461821328225
Monothalamida,3,Trace,PC1,Ni,0.4251110045622776
Monothalamida,3,Trace,PC1,Cu,0.34488640731234654
Monothalamida,3,Trace,PC1,Zn,-0.043668815950811235
Monothalamida,3,Trace,PC1,Ga,-0.10317144566273646
Monothalamida,3,Trace,PC1,As,0.07347765486515717
Monothalamida,3,Trace,PC1,Rb,-0.14118456122056344
Monothalamida,3,Trace,PC2,Sc,0.25369131599944295
Monothalamida,3,Trace,PC2,Ti,0.23921950418362992
Monothalamida,3,Trace,PC2,V,0.17665655861395133
Monothalamida,3,Trace,PC2,Cr,0.1943172354463324
Monothalamida,3,Trace,PC2,Mn,0.22792594581296693
Monothalamida,3,Trace,PC2,Co,0.5179188470750087
Monothalamida,3,Trace,PC2,Ni,0.194255457854296
Monothalamida,3,Trace,PC2,Cu,0.33999755539429416
Monothalamida,3,Trace,PC2,Zn,0.49563933147791406
Monothalamida,3,Trace,PC2,Ga,-0.06002675527643796
Monothalamida,3,Trace,PC2,As,0.2368735562578172
Monothalamida,3,Trace,PC2,Rb,0.17479613236609418
Monothalamida,3,Organic,PC1,Chlorophyll a,-0.1894730056809192
Monothalamida,3,Organic,PC1,Depth,-0.18003777424421497
Monothalamida,3,Organic,PC1,N,0.5607023629370179
Monothalamida,3,Organic,PC1,C,0.5570309894828309
Monothalamida,3,Organic,PC1,S1,0.5475488052386904
Monothalamida,3,Organic,PC1,P,0.021728622622102817
Monothalamida,3,Organic,PC1,S2,0.04442480712938357
Monothalamida,3,Organic,PC1,Cl,-0.06899511771274669
Monothalamida,3,Organic,PC2,Chlorophyll a,0.2862101657311041
Monothalamida,3,Organic,PC2,Depth,-0.389316209833959
Monothalamida,3,Organic,PC2,N,-0.07282907658679366
Monothalamida,3,Organic,PC2,C,-0.045259174374085664
Monothalamida,3,Organic,PC2,S1,0.10900871780452381
