Target,Fold,Model,Observed,Predicted
zotu,1,LightGBM,4392.0,2542.891891891892
zotu,1,LightGBM,1674.0,2542.891891891892
zotu,1,LightGBM,2497.0,2542.891891891892
zotu,1,LightGBM,4286.0,2542.891891891892
zotu,1,GAM,3254.0,2129.779625984953
zotu,1,GAM,1989.0,2125.9697122961034
zotu,1,GAM,1726.0,1948.8043810077834
zotu,1,GAM,1344.0,2916.3775344791657
zotu,1,GAM,1584.0,2715.1523291635353
zotu,1,GAM,2275.0,1845.8018870405494
zotu,1,GAM,8550.0,3312.5161213819383
zotu,1,GAM,4392.0,2495.692340154765
zotu,1,GAM,1674.0,2369.4993317986155
zotu,1,GAM,2497.0,2566.6401729860418
zotu,1,GAM,4286.0,2757.5530741130115
zotu,2,Linear,2688.0,1758.8531526444383
zotu,2,Linear,2663.0,2303.516307770792
zotu,2,Linear,831.0,2078.6239766536764
zotu,2,Linear,4272.0,1571.161381414757
zotu,2,Linear,2290.0,1496.2704276042527
zotu,2,Linear,3915.0,1351.2953943911943
zotu,2,Linear,3732.0,2769.291482106666
zotu,2,Ridge,2688.0,2448.978397922357
zotu,2,Ridge,2663.0,2424.1585287760604
zotu,2,Ridge,831.0,2261.7691911532984
zotu,2,Ridge,4272.0,2286.9908272710522
zotu,2,Ridge,2290.0,2010.8778317754827
zotu,2,Ridge,3915.0,1352.2018659771559
zotu,2,Ridge,3732.0,2619.2376765762256
zotu,2,RF,2688.0,2147.823700289063
zotu,2,RF,2663.0,2237.193759987706
zotu,2,RF,831.0,2097.5015447103624
zotu,2,RF,4272.0,2117.7265813659847
zotu,2,RF,2290.0,2138.5939610138357
zotu,2,RF,3915.0,2404.808997601924
zotu,2,RF,3732.0,2730.2951639236267
zotu,2,XGBoost,2688.0,1811.0858154296875
zotu,2,XGBoost,2663.0,2411.2880859375
zotu,2,XGBoost,831.0,2016.6131591796875
zotu,2,XGBoost,4272.0,2299.784423828125
zotu,2,XGBoost,2290.0,1814.0772705078125
zotu,2,XGBoost,3915.0,1452.333740234375
zotu,2,XGBoost,3732.0,2512.788818359375
zotu,2,LightGBM,2688.0,1948.0505808817595
zotu,2,LightGBM,2663.0,2476.0588588631003
zotu,2,LightGBM,831.0,2015.0515498407572
zotu,2,LightGBM,4272.0,2182.8687600531243
zotu,2,LightGBM,2290.0,1967.6395834041098
zotu,2,LightGBM,3915.0,2115.8677910941265
zotu,2,LightGBM,3732.0,2643.8760690754675
zotu,2,GAM,2688.0,1960.3187594660335
zotu,2,GAM,2663.0,2398.671954094379
zotu,2,GAM,831.0,1450.9713681466
zotu,2,GAM,4272.0,1533.0892715073862
zotu,2,GAM,2290.0,965.9368372671669
zotu,2,GAM,3915.0,1655.9711201350647
zotu,2,GAM,3732.0,2166.1363067668285
shannon,0,Linear,5.72550940442,5.970556147135623
shannon,0,Linear,5.81927646609,6.129215913224188
shannon,0,Linear,5.83995206668,5.149603273187965
shannon,0,Linear,5.94883211012,6.2040155163657715
shannon,0,Linear,6.16722313951,6.0192802439639435
shannon,0,Linear,5.87601280388,5.885289635067103
shannon,0,Linear,5.70586857906,6.273848238816888
shannon,0,Linear,5.88327718987,5.957656364453879
shannon,0,Linear,5.82355137432,6.1009987424052206
shannon,0,Linear,5.87146955931,6.6831874770076585
shannon,0,Linear,5.74901465067,6.527603081882043
shannon,0,Linear,5.84830531223,6.290358873911716
shannon,0,Linear,4.97652561028,6.172543055563126
shannon,0,Linear,5.91415635155,5.988941707264079
shannon,0,Linear,6.03229376964,6.258698714058163
shannon,0,Linear,6.25890682122,5.882040743435673
shannon,0,Linear,6.03290195862,6.681096960075742
shannon,0,Linear,5.84929728689,5.785634677092828
shannon,0,Linear,5.3203148548,6.583382869936818
shannon,0,Linear,5.65174457165,6.377182187573121
