Target,Fold,Model,Feature,MeanAbsSHAP
Miliolida,0,XGBoost,Major_PC2,15.079103469848633
Miliolida,0,XGBoost,Trace_PC1,13.01775074005127
Miliolida,0,XGBoost,Trace_PC2,2.9907724857330322
Miliolida,0,XGBoost,Organic_PC1,2.4098780155181885
Miliolida,0,XGBoost,Organic_PC2,7.780631065368652
Miliolida,0,RF,Sediment_PC1,3.263805040561328
Miliolida,0,RF,Sediment_PC2,2.2936444973357557
Miliolida,0,RF,Major_PC1,14.454416823640354
Miliolida,0,RF,Major_PC2,15.200185714986976
Miliolida,0,RF,Trace_PC1,4.1633674595647845
Miliolida,0,RF,Trace_PC2,0.870876586952974
Miliolida,0,RF,Organic_PC1,11.827781887773826
Miliolida,0,RF,Organic_PC2,11.095867814779014
Miliolida,0,LightGBM,Sediment_PC1,0.0
Miliolida,0,LightGBM,Sediment_PC2,0.0
Miliolida,0,LightGBM,Major_PC1,0.0
Miliolida,0,LightGBM,Major_PC2,0.0
Miliolida,0,LightGBM,Trace_PC1,0.0
Miliolida,0,LightGBM,Trace_PC2,0.0
Miliolida,0,LightGBM,Organic_PC1,0.0
Miliolida,0,LightGBM,Organic_PC2,0.0
Miliolida,1,XGBoost,Sediment_PC1,24.06133460998535
Miliolida,1,XGBoost,Sediment_PC2,7.749180793762207
Miliolida,1,XGBoost,Major_PC1,4.399956703186035
Miliolida,1,XGBoost,Major_PC2,8.04846477508545
Miliolida,1,XGBoost,Trace_PC1,21.95522689819336
Miliolida,1,XGBoost,Trace_PC2,4.453505516052246
Miliolida,1,XGBoost,Organic_PC1,3.6017775535583496
Miliolida,1,XGBoost,Organic_PC2,8.069366455078125
Miliolida,1,RF,Sediment_PC1,5.803285567912614
Miliolida,1,RF,Sediment_PC2,1.133724326626754
Miliolida,1,RF,Major_PC1,26.38937455991287
Miliolida,1,RF,Major_PC2,5.158548198293967
Miliolida,1,RF,Trace_PC1,21.331494065249736
Miliolida,1,RF,Trace_PC2,17.96639622398494
Miliolida,1,RF,Organic_PC1,1.2426306919941563
Miliolida,1,RF,Organic_PC2,1.5272185514160128
Miliolida,1,LightGBM,Sediment_PC1,0.0
Miliolida,1,LightGBM,Sediment_PC2,0.0
Miliolida,1,LightGBM,Major_PC1,0.0
Miliolida,1,LightGBM,Major_PC2,0.0
Miliolida,1,LightGBM,Trace_PC1,0.0
Miliolida,1,LightGBM,Trace_PC2,0.0
Miliolida,1,LightGBM,Organic_PC1,0.0
Miliolida,1,LightGBM,Organic_PC2,0.0
Miliolida,2,XGBoost,Sediment_PC1,20.716793060302734
Miliolida,2,XGBoost,Sediment_PC2,14.632702827453613
Miliolida,2,XGBoost,Major_PC1,18.461456298828125
Miliolida,2,XGBoost,Major_PC2,10.579874038696289
Miliolida,2,XGBoost,Trace_PC1,10.7593355178833
Miliolida,2,XGBoost,Trace_PC2,12.78819465637207
Miliolida,2,XGBoost,Organic_PC1,4.500360012054443
Miliolida,2,XGBoost,Organic_PC2,8.353058815002441
Miliolida,2,RF,Sediment_PC1,5.455092656985182
Miliolida,2,RF,Sediment_PC2,3.641851423517445
Miliolida,2,RF,Major_PC1,18.307751343350066
Miliolida,2,RF,Major_PC2,5.698611417842132
Miliolida,2,RF,Trace_PC1,12.710270403147433
Miliolida,2,RF,Trace_PC2,7.598658753702379
Miliolida,2,RF,Organic_PC1,1.685541305195282
Miliolida,2,RF,Organic_PC2,9.257070801810817
Miliolida,2,LightGBM,Sediment_PC1,65.40572904573195
Miliolida,2,LightGBM,Sediment_PC2,28.26417890197538
Miliolida,2,LightGBM,Major_PC1,0.0
Miliolida,2,LightGBM,Major_PC2,0.0
Miliolida,2,LightGBM,Trace_PC1,0.0
Miliolida,2,LightGBM,Trace_PC2,35.1925821029522
Miliolida,2,LightGBM,Organic_PC1,0.0
Miliolida,2,LightGBM,Organic_PC2,8.474342410283855
Other,0,XGBoost,Sediment_PC1,7904.1044921875
Other,0,XGBoost,Sediment_PC2,5790.85302734375
Other,0,XGBoost,Major_PC1,31835.87109375
Other,0,XGBoost,Major_PC2,183.01638793945312
Other,0,XGBoost,Trace_PC1,4710.3134765625
Other,0,XGBoost,Trace_PC2,10328.705078125
Other,0,XGBoost,Organic_PC1,457.5273742675781
Other,0,XGBoost,Organic_PC2,3947.48974609375
Other,0,RF,Sediment_PC1,2522.372264621068
Other,0,RF,Sediment_PC2,1238.9733124207667
Other,0,RF,Major_PC1,7086.8615289462805
Other,0,RF,Major_PC2,7785.627046584089
Other,0,RF,Trace_PC1,1357.5866824638092
Other,0,RF,Trace_PC2,4691.065552584127
Other,0,RF,Organic_PC1,5029.153003487573
Other,0,RF,Organic_PC2,4975.27250926261
Other,0,LightGBM,Sediment_PC1,0.0
Other,0,LightGBM,Sediment_PC2,0.0
Other,0,LightGBM,Major_PC1,0.0
Other,0,LightGBM,Major_PC2,0.0
Other,0,LightGBM,Trace_PC1,0.0
Other,0,LightGBM,Trace_PC2,0.0
Other,0,LightGBM,Organic_PC1,0.0
Other,0,LightGBM,Organic_PC2,0.0
Other,1,XGBoost,Sediment_PC1,10830.11328125
Other,1,XGBoost,Sediment_PC2,2379.338134765625
Other,1,XGBoost,Major_PC1,526.9954833984375
Other,1,XGBoost,Major_PC2,1229.0401611328125
Other,1,XGBoost,Trace_PC1,3019.439208984375
Other,1,XGBoost,Trace_PC2,8460.12109375
Other,1,XGBoost,Organic_PC1,2465.933837890625
Other,1,XGBoost,Organic_PC2,746.097900390625
Other,1,RF,Sediment_PC1,3729.0923198798905
Other,1,RF,Sediment_PC2,426.3843055367551
Other,1,RF,Major_PC1,1994.6921447325321
Other,1,RF,Major_PC2,992.2625815276718
Other,1,RF,Trace_PC1,5112.726114276
Other,1,RF,Trace_PC2,7464.8698166349795
Other,1,RF,Organic_PC1,1941.068733450099
Other,1,RF,Organic_PC2,737.6174160976431
Other,1,LightGBM,Sediment_PC1,0.0
Other,1,LightGBM,Sediment_PC2,0.0
Other,1,LightGBM,Major_PC1,0.0
Other,1,LightGBM,Major_PC2,0.0
Other,1,LightGBM,Trace_PC1,0.0
Other,1,LightGBM,Trace_PC2,0.0
Other,1,LightGBM,Organic_PC1,0.0
Other,1,LightGBM,Organic_PC2,0.0
Other,2,XGBoost,Sediment_PC1,3207.580810546875
Other,2,XGBoost,Sediment_PC2,1378.0528564453125
Other,2,XGBoost,Major_PC1,12350.3076171875
Other,2,XGBoost,Major_PC2,4391.47216796875
Other,2,XGBoost,Trace_PC1,6876.39990234375
Other,2,XGBoost,Trace_PC2,3511.419189453125
Other,2,XGBoost,Organic_PC1,1961.3695068359375
Other,2,XGBoost,Organic_PC2,2399.771240234375
Other,2,RF,Sediment_PC1,2899.2964640557752
Other,2,RF,Sediment_PC2,208.58410623217407
Other,2,RF,Major_PC1,5322.214709361259
Other,2,RF,Major_PC2,3201.5889020811996
Other,2,RF,Trace_PC1,4808.065448502602
Other,2,RF,Trace_PC2,1483.7103004814878
Other,2,RF,Organic_PC1,520.4926180150245
Other,2,RF,Organic_PC2,5038.908574384895
Other,2,LightGBM,Sediment_PC1,17994.257605360683
Other,2,LightGBM,Sediment_PC2,6217.476332885592
Other,2,LightGBM,Major_PC1,0.0
Other,2,LightGBM,Major_PC2,5033.9590542256055
Other,2,LightGBM,Trace_PC1,0.0
Other,2,LightGBM,Trace_PC2,9956.256133275847
Other,2,LightGBM,Organic_PC1,833.6964044028435
Other,2,LightGBM,Organic_PC2,2796.153782695874
