Target,Fold,Model,Observed,Predicted,Residual
zotu,0,LightGBM,2646.0,2997.8888888888887,-351.8888888888887
zotu,0,LightGBM,2326.0,2997.8888888888887,-671.8888888888887
zotu,1,LightGBM,3254.0,2542.891891891892,711.1081081081079
zotu,1,LightGBM,1989.0,2542.891891891892,-553.8918918918921
zotu,1,LightGBM,1726.0,2542.891891891892,-816.8918918918921
zotu,1,LightGBM,1344.0,2542.891891891892,-1198.891891891892
zotu,1,LightGBM,1584.0,2542.891891891892,-958.8918918918921
zotu,1,LightGBM,2275.0,2542.891891891892,-267.8918918918921
zotu,1,LightGBM,8550.0,2542.891891891892,6007.108108108108
zotu,1,LightGBM,4392.0,2542.891891891892,1849.108108108108
zotu,1,LightGBM,1674.0,2542.891891891892,-868.8918918918921
zotu,1,LightGBM,2497.0,2542.891891891892,-45.8918918918921
zotu,1,LightGBM,4286.0,2542.891891891892,1743.108108108108
zotu,2,LightGBM,2688.0,1948.0505808817595,739.9494191182405
zotu,2,LightGBM,2663.0,2476.0588588631003,186.94114113689966
zotu,2,LightGBM,831.0,2015.0515498407567,-1184.0515498407567
zotu,2,LightGBM,4272.0,2182.8687600531243,2089.1312399468757
zotu,2,LightGBM,2290.0,1967.639583404109,322.3604165958909
zotu,2,LightGBM,3915.0,2115.8677910941265,1799.1322089058735
zotu,2,LightGBM,3732.0,2643.8760690754675,1088.1239309245325
