Target,Fold,Model,R2,R2_train,RMSE,RMSE_train,MAE,MAE_train
simpson,1,GAM,-3.9231641633146817,0.2987840929516833,0.01989607921356305,0.01270121345998204,0.01604423034119985,0.008115750272661999
simpson,2,Linear,-13.526996885883106,0.12781534699590058,0.0187983095966082,0.01356330766565455,0.01659138543264533,0.0076047013437206615
simpson,2,Ridge,-7.413093212280893,0.07123862485271737,0.014305687257115765,0.013996307194928354,0.01290166268468421,0.008140467366373548
simpson,2,RF,-7.500790551384657,0.5566192201541816,0.01438005456894114,0.009670519933132532,0.013532889472997198,0.005824464156008552
simpson,2,XGBoost,-6.672533938581635,0.996936366479492,0.013661559730043819,0.0008038588534848798,0.012749120332879735,0.000575055920627484
simpson,2,LightGBM,-6.111313875253429,0.12876221103248298,0.013152423972154935,0.013555943344547981,0.011230731568843815,0.008537678382682759
simpson,2,GAM,-14.07980801374624,0.1551677481141004,0.01915264603274302,0.01334893552532125,0.016953981776127693,0.007236331511252841
Rotaliida,0,Linear,-2.0375384382977835,0.7525881888301235,15692.50446786911,8516.304700697336,11481.761635586841,6381.109190700965
Rotaliida,0,Ridge,-0.27526930453290377,0.42337698345498753,10167.924739030543,13001.305522559727,8098.798792089284,7415.501071329225
Rotaliida,0,RF,-0.18354660985997318,0.8565228377374796,9795.442343111094,6485.334282343872,6034.235422354496,3490.4913025793658
Rotaliida,0,XGBoost,-0.12336361408233643,1.0,9543.144555124374,0.1519300700744027,5751.41943359375,0.1127692312002182
Rotaliida,0,LightGBM,-0.15759638937929576,0.0,9687.460652313557,17121.4671605092,7724.351851851852,9860.20987654321
Rotaliida,0,GAM,-0.9618460116744054,0.7703596095339852,12611.415308548378,8204.745521402057,10147.152311468002,5700.227980744236
Rotaliida,1,Linear,-0.2421723994089091,0.24347071964814104,23392.99209944933,7184.175041937198,13687.018201872685,4678.729023920515
Rotaliida,1,Ridge,-0.15426090476888077,0.14881740841436097,22550.014717717168,7620.358462067409,12328.468234901435,4301.321430098649
Rotaliida,1,RF,-0.18675360006102615,0.8275736804795499,22865.205844863656,3429.776447785133,12138.836837497063,2307.9338521986956
Rotaliida,1,XGBoost,-0.20304226875305176,0.9999777674674988,23021.590561905145,38.93379108037933,11844.330078125,30.966552734375
Rotaliida,1,LightGBM,-0.12909536740095917,0.0,22302.83900119701,8259.695454743669,11560.685503685505,4635.712198685171
Rotaliida,1,GAM,-0.13953825140663478,0.2970654836500184,22405.739922071625,6925.02697090506,13842.894224606738,4423.8707847836495
Rotaliida,2,Linear,-4.142017468815325,0.3080996462420468,7081.626270815366,11391.805805620505,5437.258244101981,8208.203335186734
Rotaliida,2,Ridge,-2.0763108394528276,0.22992233965233777,5477.486771239388,12018.162146012986,3744.441591584891,7789.294013573437
Rotaliida,2,RF,0.3643269187046787,0.8083964804737137,2489.9070789225493,5994.7701731583775,1594.814133548635,4095.881770352593
Rotaliida,2,XGBoost,-0.18951451778411865,1.0,3406.0507923400087,0.031183604397509702,2812.479248046875,0.02350151166319847
Rotaliida,2,LightGBM,-1.187710671437153,0.14437850422732856,4619.140497642969,12668.104583060898,3812.529872621943,7861.854535083553
Rotaliida,2,GAM,-1.3894040560059242,0.6168581102728522,4827.374897762297,8477.164585636832,4566.563805259089,6249.659521624995
Textulariida,0,Linear,-16.924436297545288,0.5472373669980685,659.415333068246,294.319841915839,476.0056783148054,227.30677045324876
Textulariida,0,Ridge,-1.0667843817642084,0.19843317263940652,223.91535359234408,391.61031356663744,207.63556171630063,220.15666710700177
Textulariida,0,RF,-5.257388523041597,0.8021408547413351,389.61247020341057,194.56392436975122,200.31364468642468,111.37233845105517
Textulariida,0,XGBoost,-13.066128730773926,0.999963641166687,584.1489001102373,2.638316121321357,249.5262908935547,1.1795058250427246
Textulariida,0,LightGBM,-0.6206068276932384,0.0,198.2782696672084,437.4055136064626,181.20000000000007,262.3888888888889
Textulariida,0,GAM,-6.047729642727367,0.5784691471000777,413.48609179747723,283.9873117982023,320.1639482492141,189.21440189590336
Textulariida,1,Linear,-0.14098346720652266,0.17998181135283498,573.1450355192188,128.63243855605825,312.2297680737078,85.52150839076691
Textulariida,1,Ridge,-0.15099373438814157,0.10261317237954304,575.6537510562746,134.5639123187275,298.873784825371,71.84366259321337
Textulariida,1,RF,-0.13237369202136295,0.6241507758911296,570.9784860205167,87.08544775930564,285.11258247923206,53.00220027383369
Textulariida,1,XGBoost,-0.18960940837860107,0.999988317489624,585.2306436354816,0.4858487995798298,275.2645568847656,0.3651173710823059
Textulariida,1,LightGBM,-0.1750871466917825,0.0,581.6475420203567,142.0491895172682,296.5528255528256,71.44338933528122
Textulariida,1,GAM,-0.13642688163045102,0.24687611408645138,571.9994461763758,123.27413704884307,303.6979940483989,78.54952514113911
Textulariida,2,Linear,-2.904054707829462,0.10458195298525697,88.75217325707648,305.7703071601516,75.77460257112755,177.924231413686
Textulariida,2,Ridge,-1.9010889390733867,0.06755833349726481,76.5070700844648,312.0277531414371,56.47379087054997,171.6837991929581
Textulariida,2,RF,-10.80247643029389,0.4687783599672032,154.3148140417712,235.5159188497285,82.0189144151327,116.0345727794136
Textulariida,2,XGBoost,-0.49416399002075195,0.9984222054481506,54.90604768389021,12.835393038513663,49.23037338256836,9.72874927520752
Textulariida,2,LightGBM,-0.5718090397384896,0.13713376404211552,56.31459174097939,300.160904604327,38.539046646556834,174.60577198453603
Textulariida,2,GAM,-34.173929454343046,0.29825535114088286,266.3983269533698,270.6898320867345,182.052359846728,161.5030422607584
Monothalamida,0,Linear,-1.1073169481204777,0.730090643469337,34877.186557902016,16720.409831724464,25166.063435785694,12669.365835663462
Monothalamida,0,Ridge,-0.05579275890561197,0.42403054440127774,24686.859987999112,24425.174474793836,17726.24977948029,16729.662638603968
Monothalamida,0,RF,-0.24677249940613244,0.864825941239305,26826.877215907814,11832.721021902988,15488.152850333738,8277.964306774089
Monothalamida,0,XGBoost,-0.7099477052688599,1.0,31417.231450272637,0.09517631729447848,16218.2900390625,0.0607774518430233
Monothalamida,0,LightGBM,-0.046847369405902395,0.0,24582.055644901066,32183.84650285195,16620.311111111114,21997.41975308642
Monothalamida,0,GAM,-0.4885717557526361,0.7754852014541588,29313.07651280194,15249.669599121451,22057.206584445095,11743.939371343753
Monothalamida,1,Linear,-0.235908254983767,0.2529804796318331,42750.71579639104,18998.62714311156,28134.106356480464,11864.03963212894
Monothalamida,1,Ridge,-0.13817365695357497,0.14477693497297728,41025.56199715851,20328.06060829694,25202.16201484938,10131.70960634885
Monothalamida,1,RF,-0.16354432587943157,0.6385462308259034,41480.28584886435,13215.470307692127,24408.629125162315,7459.248822340229
Monothalamida,1,XGBoost,-0.25337910652160645,0.9999992847442627,43051.81696514097,18.666724250341336,24261.2265625,14.520584106445312
Monothalamida,1,LightGBM,-0.16918883396391649,0.0,41580.77731030448,21981.445303026238,25178.302211302213,10845.646457268078
Monothalamida,1,GAM,-0.06300310215362215,0.3022375314056639,39647.658153985576,18361.579918183495,27503.143782664698,11026.87672199179
Monothalamida,2,Linear,-12.111398234086558,0.25801276225633285,14738.783514414976,25236.956151887218,12324.479998336636,18604.80311502495
Monothalamida,2,Ridge,-6.967327824056229,0.18764704208798366,11489.297609507685,26406.51801185741,9710.116952222934,17562.67412003559
Monothalamida,2,RF,-1.595505701895414,0.7581036133634778,6557.648427782894,14409.65045540375,5274.4600354290615,8806.450708405639
Monothalamida,2,XGBoost,-1.351428747177124,0.999998927116394,6241.702011470909,30.4296764682265,5025.4521484375,23.363882064819336
Monothalamida,2,LightGBM,-2.449450352729524,0.1286478888422089,7559.830965684884,27348.631486907205,6203.413642939554,18254.71774824656
Monothalamida,2,GAM,-4.014057067936022,0.483426562921626,9114.477391131746,21057.402118337573,7425.71676105468,14687.131422412702
Miliolida,0,Linear,-0.8004119980612359,0.7130098101195937,201.31222497611685,105.60085094344048,139.57743868273084,83.45727963560915
Miliolida,0,Ridge,-0.022591795633330136,0.40771775913192876,151.71738606095246,151.70442455001606,107.35051366981965,78.68913139399469
Miliolida,0,RF,-0.11515398586102177,0.8452093769707114,158.43517946743015,77.55435961858686,96.05627366476116,37.99590737194902
Miliolida,0,XGBoost,-0.023644566535949707,1.0,151.7954717189383,0.0016237658669726218,84.91422271728516,0.0012462404556572437
Miliolida,0,LightGBM,-0.007102824858720158,0.0,150.56398705378012,197.12145312966476,106.93333333333335,99.7962962962963
Miliolida,0,GAM,-0.21851367773375774,0.7328650097347317,165.61489891774318,101.88242666739428,125.81353586594587,67.54188582910317
Miliolida,1,Linear,-0.23384949925407073,0.2415623965887207,271.3668591157063,119.40904264957383,148.20892013785178,83.86796939958663
Miliolida,1,Ridge,-0.09657735900290643,0.12784759800806444,255.82639490769296,128.04820016447795,126.80517581042717,81.63142470668403
Miliolida,1,RF,0.0795105985299448,0.81894679791496,234.38785771343365,58.34187640349268,106.5132723495986,45.92894096534103
Miliolida,1,XGBoost,-0.10556411743164062,0.999573290348053,256.87252127757847,2.8322420449567343,118.15705108642578,2.0618553161621094
Miliolida,1,LightGBM,-0.04821990679906851,0.0,250.12201285803786,137.11257524648553,120.67321867321866,85.20379839298758
Miliolida,1,GAM,-0.13530234591717738,0.4568853933261834,260.30438314789683,101.04690812236463,162.11379101947585,70.62533153736263
Miliolida,2,Linear,-8.423324958514367,0.3018111540946026,123.12601032256671,151.56015685618877,95.72984927756829,108.32799872002805
Miliolida,2,Ridge,-3.669537508662912,0.19509156182853105,86.67316532766225,162.73157697107786,64.88869349107244,106.31203473546154
Miliolida,2,RF,-0.24501817869050413,0.7777502159869478,44.754382529939704,85.5104647217823,34.41648181187712,58.877756704822744
Miliolida,2,XGBoost,-2.1213419437408447,0.9999996423721313,70.8628117275733,0.11003281969339175,54.8519287109375,0.0873032882809639
Miliolida,2,LightGBM,-4.034637714731006,0.2587696145206355,89.99778807398037,156.16194157806393,82.87233160433782,102.84700479781145
Miliolida,2,GAM,-2.5863931219216916,0.565252512375825,75.95855070044438,119.59613186564351,68.30421286701994,94.7994180148192
Other,0,Linear,-1.273009618569941,0.7443312135460207,74023.95417168165,43510.12233383021,53554.42300467483,33129.9849482072
Other,0,Ridge,-0.1469636543258308,0.4414201540576804,52583.13456104279,64312.30574157805,41184.67736540404,38273.15823718978
