Target,Fold,Group,PC,Variable,Loading
zotu,1,Organic,PC1,P,-0.17972269229778276
zotu,1,Organic,PC1,S2,0.09793838345021291
zotu,1,Organic,PC1,Cl,0.04668833668820694
zotu,1,Organic,PC2,Chlorophyll a,-0.011879067508654882
zotu,1,Organic,PC2,Depth,-0.44009234479224424
zotu,1,Organic,PC2,N,-0.19170758604006372
zotu,1,Organic,PC2,C,-0.1560018312457714
zotu,1,Organic,PC2,S1,0.11723219759413175
zotu,1,Organic,PC2,P,-0.22207607622481157
zotu,1,Organic,PC2,S2,0.6765353691577632
zotu,1,Organic,PC2,Cl,0.4736327357852902
zotu,2,Sediment,PC1,Grain Size,0.36669212513564037
zotu,2,Sediment,PC1,Sorting,0.4699615792524768
zotu,2,Sediment,PC1,Skewness,-0.40393607796337755
zotu,2,Sediment,PC1,Kurtosis,-0.4539034619059242
zotu,2,Sediment,PC1,Clay Content,0.137845378549359
zotu,2,Sediment,PC1,Silt Content,-0.38285456081075625
zotu,2,Sediment,PC1,Sand Content,0.3315136927162954
zotu,2,Sediment,PC2,Grain Size,-0.4599768810721373
zotu,2,Sediment,PC2,Sorting,-0.0421502370678438
zotu,2,Sediment,PC2,Skewness,-0.20967753910964015
zotu,2,Sediment,PC2,Kurtosis,-0.15730979012198018
zotu,2,Sediment,PC2,Clay Content,0.6605669236829618
zotu,2,Sediment,PC2,Silt Content,-0.25139033482353484
zotu,2,Sediment,PC2,Sand Content,-0.46731983139207434
zotu,2,Major,PC1,Na2O,0.21461512327354032
zotu,2,Major,PC1,MgO,0.33994371426163544
zotu,2,Major,PC1,Al2O3,0.4960781452430057
zotu,2,Major,PC1,SiO2,-0.3091483964432397
zotu,2,Major,PC1,K2O,0.501877411969422
zotu,2,Major,PC1,CaO,0.12471860907067434
zotu,2,Major,PC1,Fe2O3,0.47882846061138723
zotu,2,Major,PC2,Na2O,0.6188933866665152
zotu,2,Major,PC2,MgO,-0.4215135634202088
zotu,2,Major,PC2,Al2O3,0.03963459191195866
zotu,2,Major,PC2,SiO2,-0.5116123053331522
zotu,2,Major,PC2,K2O,-0.1659578621909462
zotu,2,Major,PC2,CaO,-0.3774498515237795
zotu,2,Major,PC2,Fe2O3,-0.07725825205508381
zotu,2,Trace,PC1,Sc,0.29832639484978274
zotu,2,Trace,PC1,Ti,0.37654108183446766
zotu,2,Trace,PC1,V,0.35461600379317365
zotu,2,Trace,PC1,Cr,0.22215743742900315
zotu,2,Trace,PC1,Mn,0.1415980447657485
zotu,2,Trace,PC1,Co,0.4026976782308993
zotu,2,Trace,PC1,Ni,0.11825835543397455
zotu,2,Trace,PC1,Cu,0.32815214166862544
zotu,2,Trace,PC1,Zn,0.4780485882655194
zotu,2,Trace,PC1,Ga,0.23012763797480887
zotu,2,Trace,PC1,As,-0.07999885138204749
zotu,2,Trace,PC1,Rb,-0.04835749068072828
zotu,2,Trace,PC2,Sc,0.027143153284455428
zotu,2,Trace,PC2,Ti,-0.34634530510107586
zotu,2,Trace,PC2,V,-0.27086316243611674
zotu,2,Trace,PC2,Cr,-0.3816762175088069
zotu,2,Trace,PC2,Mn,0.41458270727731145
zotu,2,Trace,PC2,Co,0.10326476057047346
zotu,2,Trace,PC2,Ni,0.4445851462359856
zotu,2,Trace,PC2,Cu,0.2449860566816722
zotu,2,Trace,PC2,Zn,-0.029829534438126786
zotu,2,Trace,PC2,Ga,0.21019508344715435
zotu,2,Trace,PC2,As,-0.24052778455757642
zotu,2,Trace,PC2,Rb,-0.3422318651762259
zotu,2,Organic,PC1,Chlorophyll a,-0.2227291837870696
zotu,2,Organic,PC1,Depth,-0.17200070307193338
zotu,2,Organic,PC1,N,0.5693827333573029
zotu,2,Organic,PC1,C,0.5600411229143452
zotu,2,Organic,PC1,S1,0.5287202793629118
zotu,2,Organic,PC1,P,0.026662456499383813
zotu,2,Organic,PC1,S2,0.017030670844818404
zotu,2,Organic,PC1,Cl,-0.04917975483988014
zotu,2,Organic,PC2,Chlorophyll a,0.2059406554845042
zotu,2,Organic,PC2,Depth,-0.386364037532231
zotu,2,Organic,PC2,N,-0.08034858357109381
zotu,2,Organic,PC2,C,-0.04923431367123026
zotu,2,Organic,PC2,S1,0.1425466245072629
zotu,2,Organic,PC2,P,-0.26367531843439046
zotu,2,Organic,PC2,S2,0.6458044709704773
zotu,2,Organic,PC2,Cl,0.5408546347776808
shannon,0,Sediment,PC1,Grain Size,0.3763665040444927
shannon,0,Sediment,PC1,Sorting,0.48979108992434467
shannon,0,Sediment,PC1,Skewness,-0.47852455439196456
shannon,0,Sediment,PC1,Kurtosis,-0.4769632509983867
shannon,0,Sediment,PC1,Clay Content,0.06749987107542248
shannon,0,Sediment,PC1,Silt Content,-0.20093569892406063
shannon,0,Sediment,PC1,Sand Content,0.34211381616031195
shannon,0,Sediment,PC2,Grain Size,-0.39800432209468245
shannon,0,Sediment,PC2,Sorting,0.03550825846079007
shannon,0,Sediment,PC2,Skewness,-0.0789831492481573
shannon,0,Sediment,PC2,Kurtosis,-0.1487127578000141
shannon,0,Sediment,PC2,Clay Content,0.6107256087616465
shannon,0,Sediment,PC2,Silt Content,-0.5476411365187469
shannon,0,Sediment,PC2,Sand Content,-0.37293607679140295
shannon,0,Major,PC1,Na2O,0.24947346067544707
shannon,0,Major,PC1,MgO,0.3154018025847987
shannon,0,Major,PC1,Al2O3,0.4230888398915562
shannon,0,Major,PC1,SiO2,-0.3377116707959455
shannon,0,Major,PC1,K2O,0.4409455463181006
shannon,0,Major,PC1,CaO,-0.4171506374848606
shannon,0,Major,PC1,Fe2O3,0.4204565698624652
shannon,0,Major,PC2,Na2O,0.6326733860044846
shannon,0,Major,PC2,MgO,-0.47864001650479854
shannon,0,Major,PC2,Al2O3,0.03633245815046175
shannon,0,Major,PC2,SiO2,-0.5270256353201622
shannon,0,Major,PC2,K2O,-0.2691344403134011
shannon,0,Major,PC2,CaO,0.08800462050608616
shannon,0,Major,PC2,Fe2O3,-0.10664845638265597
shannon,0,Trace,PC1,Sc,-0.10614986068209092
shannon,0,Trace,PC1,Ti,-0.3737672779070828
shannon,0,Trace,PC1,V,-0.34122125979576506
shannon,0,Trace,PC1,Cr,-0.3354783060306718
shannon,0,Trace,PC1,Mn,0.4006534039785652
shannon,0,Trace,PC1,Co,0.1752698672215134
shannon,0,Trace,PC1,Ni,0.4018481302969559
shannon,0,Trace,PC1,Cu,0.3988435966095598
shannon,0,Trace,PC1,Zn,0.2810794882726558
shannon,0,Trace,PC1,Ga,-0.09252342681802962
shannon,0,Trace,PC1,As,0.12162071110859254
shannon,0,Trace,PC1,Rb,-0.07677184136054568
shannon,0,Trace,PC2,Sc,0.13548052432186108
shannon,0,Trace,PC2,Ti,0.04891195620906137
shannon,0,Trace,PC2,V,-0.0060786366315919525
shannon,0,Trace,PC2,Cr,0.11740846938061451
shannon,0,Trace,PC2,Mn,-0.0396421251701263
shannon,0,Trace,PC2,Co,0.22022933017558646
shannon,0,Trace,PC2,Ni,-0.06486341406513942
shannon,0,Trace,PC2,Cu,-0.021601070175096077
shannon,0,Trace,PC2,Zn,0.029348931081948696
shannon,0,Trace,PC2,Ga,-0.5285314751292983
shannon,0,Trace,PC2,As,0.5594868728832668
shannon,0,Trace,PC2,Rb,0.5634289520449685
shannon,0,Organic,PC1,Chlorophyll a,-0.3097954072658422
shannon,0,Organic,PC1,Depth,-0.13300598597089527
shannon,0,Organic,PC1,N,0.5359984249254246
shannon,0,Organic,PC1,C,0.5367486259412684
shannon,0,Organic,PC1,S1,0.5229733489853156
shannon,0,Organic,PC1,P,0.0017954097031886807
shannon,0,Organic,PC1,S2,-0.0350401611075087
shannon,0,Organic,PC1,Cl,-0.19029097252672456
shannon,0,Organic,PC2,Chlorophyll a,0.2920794783575667
shannon,0,Organic,PC2,Depth,-0.24659500681874238
shannon,0,Organic,PC2,N,0.0963726231921827
shannon,0,Organic,PC2,C,0.11112440897364208
shannon,0,Organic,PC2,S1,0.12832556422619004
shannon,0,Organic,PC2,P,-0.39256609097923634
shannon,0,Organic,PC2,S2,0.6298462671733204
shannon,0,Organic,PC2,Cl,0.5147448471533237
shannon,1,Sediment,PC1,Grain Size,0.40039353197712085
shannon,1,Sediment,PC1,Sorting,0.47253885765841774
shannon,1,Sediment,PC1,Skewness,-0.38874236761652625
shannon,1,Sediment,PC1,Kurtosis,-0.4458009395760746
shannon,1,Sediment,PC1,Clay Content,0.03510847636446331
shannon,1,Sediment,PC1,Silt Content,-0.3625763880149846
shannon,1,Sediment,PC1,Sand Content,0.3658397178931288
shannon,1,Sediment,PC2,Grain Size,-0.39283767830502303
shannon,1,Sediment,PC2,Sorting,-0.006250434822243185
shannon,1,Sediment,PC2,Skewness,-0.2170584195694914
shannon,1,Sediment,PC2,Kurtosis,-0.21530086994516517
shannon,1,Sediment,PC2,Clay Content,0.703936870228388
shannon,1,Sediment,PC2,Silt Content,-0.29320052124956353
shannon,1,Sediment,PC2,Sand Content,-0.4131307366141473
shannon,1,Major,PC1,Na2O,0.20068160419809805
shannon,1,Major,PC1,MgO,0.3804072407843626
shannon,1,Major,PC1,Al2O3,0.49449787828941744
shannon,1,Major,PC1,SiO2,-0.3610920140693368
shannon,1,Major,PC1,K2O,0.48057260583307565
shannon,1,Major,PC1,CaO,-0.10549208175512706
shannon,1,Major,PC1,Fe2O3,0.4449977773514124
shannon,1,Major,PC2,Na2O,0.6701190058811541
shannon,1,Major,PC2,MgO,-0.4384431521947481
shannon,1,Major,PC2,Al2O3,-0.10606337156059213
shannon,1,Major,PC2,SiO2,-0.33821319495108365
shannon,1,Major,PC2,K2O,-0.1054761494399479
shannon,1,Major,PC2,CaO,-0.46424642199946237
shannon,1,Major,PC2,Fe2O3,-0.08012838313971819
shannon,1,Trace,PC1,Sc,-0.0419862867546096
shannon,1,Trace,PC1,Ti,-0.3534310571639343
