Target,Fold,Model,Feature,MeanAbsSHAP
Other,3,XGBoost,Organic_PC1,2637.258056640625
Other,3,XGBoost,Organic_PC2,2422.16015625
Other,3,RF,Sediment_PC1,7623.426445728766
Other,3,RF,Sediment_PC2,1521.937693666635
Other,3,RF,Major_PC1,3966.2850048731657
Other,3,RF,Major_PC2,8398.840709400774
Other,3,RF,Trace_PC1,1041.3960908501838
Other,3,RF,Trace_PC2,2482.8180119960857
Other,3,RF,Organic_PC1,723.3555663116503
Other,3,RF,Organic_PC2,2591.8217244329494
Other,3,LightGBM,Sediment_PC1,0.0
Other,3,LightGBM,Sediment_PC2,0.0
Other,3,LightGBM,Major_PC1,0.0
Other,3,LightGBM,Major_PC2,0.0
Other,3,LightGBM,Trace_PC1,0.0
Other,3,LightGBM,Trace_PC2,0.0
Other,3,LightGBM,Organic_PC1,0.0
Other,3,LightGBM,Organic_PC2,0.0
Other,4,XGBoost,Sediment_PC1,8501.0576171875
Other,4,XGBoost,Sediment_PC2,981.3528442382812
Other,4,XGBoost,Major_PC1,12063.033203125
Other,4,XGBoost,Major_PC2,1428.943115234375
Other,4,XGBoost,Trace_PC1,7114.3212890625
Other,4,XGBoost,Trace_PC2,2596.16064453125
Other,4,XGBoost,Organic_PC1,7600.3681640625
Other,4,XGBoost,Organic_PC2,1466.8475341796875
Other,4,RF,Sediment_PC1,3945.740299689654
Other,4,RF,Sediment_PC2,516.0525631677376
Other,4,RF,Major_PC1,4363.65352811542
Other,4,RF,Major_PC2,4649.43248656233
Other,4,RF,Trace_PC1,5628.681357723969
Other,4,RF,Trace_PC2,1710.9270535506594
Other,4,RF,Organic_PC1,4034.6798402096497
Other,4,RF,Organic_PC2,4909.873840670738
Other,4,LightGBM,Sediment_PC1,0.0
Other,4,LightGBM,Sediment_PC2,0.0
Other,4,LightGBM,Major_PC1,0.0
Other,4,LightGBM,Major_PC2,0.0
Other,4,LightGBM,Trace_PC1,0.0
Other,4,LightGBM,Trace_PC2,0.0
Other,4,LightGBM,Organic_PC1,0.0
Other,4,LightGBM,Organic_PC2,0.0
