Target,Fold,Model,Observed,Predicted
zotu,0,RF,881.0,2826.2477472305522
zotu,0,RF,2290.0,2483.8445075495106
zotu,0,XGBoost,1989.0,2931.284423828125
zotu,0,XGBoost,1344.0,2348.248291015625
zotu,0,XGBoost,1674.0,3261.14990234375
zotu,0,XGBoost,2950.0,3682.80908203125
zotu,0,XGBoost,2449.0,2476.320556640625
zotu,0,XGBoost,3267.0,3415.08447265625
zotu,0,XGBoost,1244.0,4357.4619140625
zotu,0,XGBoost,1539.0,3073.48046875
zotu,0,XGBoost,881.0,2266.587158203125
zotu,0,XGBoost,2290.0,2680.1552734375
zotu,0,LightGBM,1989.0,2842.9210526315787
zotu,0,LightGBM,1344.0,2842.9210526315787
zotu,0,LightGBM,1674.0,2842.9210526315787
zotu,0,LightGBM,2950.0,2842.9210526315787
zotu,0,LightGBM,2449.0,2842.9210526315787
zotu,0,LightGBM,3267.0,2842.9210526315787
zotu,0,LightGBM,1244.0,2842.9210526315787
zotu,0,LightGBM,1539.0,2842.9210526315787
zotu,0,LightGBM,881.0,2842.9210526315787
zotu,0,LightGBM,2290.0,2842.9210526315787
zotu,0,GAM,1989.0,2093.442752073538
zotu,0,GAM,1344.0,2654.0863209008658
zotu,0,GAM,1674.0,2517.2201476251958
zotu,0,GAM,2950.0,3524.9697385280206
zotu,0,GAM,2449.0,2521.2816467463003
zotu,0,GAM,3267.0,3037.170084404672
zotu,0,GAM,1244.0,3975.0264134806735
zotu,0,GAM,1539.0,2540.6444739603294
zotu,0,GAM,881.0,2756.0086749262264
zotu,0,GAM,2290.0,941.076642757497
zotu,1,Linear,2275.0,1562.9354722851708
zotu,1,Linear,8550.0,3137.0787575413087
zotu,1,Linear,4392.0,2353.6975872256157
zotu,1,Linear,2497.0,2622.108595047197
zotu,1,Linear,1811.0,2964.927018845191
zotu,1,Linear,1465.0,3455.7349007131315
zotu,1,Linear,2544.0,3072.2859136640764
zotu,1,Linear,2646.0,2970.1128211980413
zotu,1,Linear,2326.0,2216.7253838727543
zotu,1,Linear,3732.0,2480.437386193677
zotu,1,Ridge,2275.0,2353.595518185781
zotu,1,Ridge,8550.0,2420.9885418302697
zotu,1,Ridge,4392.0,2388.4570842921107
zotu,1,Ridge,2497.0,2594.3701289048845
zotu,1,Ridge,1811.0,2655.672497429623
zotu,1,Ridge,1465.0,2741.805012956318
zotu,1,Ridge,2544.0,2330.0481758402857
zotu,1,Ridge,2646.0,2697.671380821053
zotu,1,Ridge,2326.0,2433.0100838874478
zotu,1,Ridge,3732.0,2469.303018242332
zotu,1,RF,2275.0,2313.247495812271
zotu,1,RF,8550.0,2345.447960317138
zotu,1,RF,4392.0,2347.0024782662517
zotu,1,RF,2497.0,2272.2084498350714
zotu,1,RF,1811.0,2698.770948213505
zotu,1,RF,1465.0,2814.90221426899
zotu,1,RF,2544.0,2452.8555115105382
zotu,1,RF,2646.0,2256.8946471832487
zotu,1,RF,2326.0,2256.6043830016047
zotu,1,RF,3732.0,2126.4519140208895
zotu,1,XGBoost,2275.0,2307.81591796875
zotu,1,XGBoost,8550.0,2223.725341796875
zotu,1,XGBoost,4392.0,1905.8255615234375
zotu,1,XGBoost,2497.0,2369.23583984375
zotu,1,XGBoost,1811.0,2682.057861328125
zotu,1,XGBoost,1465.0,2249.678466796875
zotu,1,XGBoost,2544.0,2683.189208984375
zotu,1,XGBoost,2646.0,2151.008544921875
zotu,1,XGBoost,2326.0,2018.3992919921875
zotu,1,XGBoost,3732.0,1485.669677734375
zotu,1,LightGBM,2275.0,2511.0526315789475
zotu,1,LightGBM,8550.0,2511.0526315789475
zotu,1,LightGBM,4392.0,2511.0526315789475
zotu,1,LightGBM,2497.0,2511.0526315789475
zotu,1,LightGBM,1811.0,2511.0526315789475
zotu,1,LightGBM,1465.0,2511.0526315789475
zotu,1,LightGBM,2544.0,2511.0526315789475
zotu,1,LightGBM,2646.0,2511.0526315789475
zotu,1,LightGBM,2326.0,2511.0526315789475
zotu,1,LightGBM,3732.0,2511.0526315789475
zotu,1,GAM,2275.0,1850.524804667265
zotu,1,GAM,8550.0,3359.962478949108
zotu,1,GAM,4392.0,2105.6036478234723
zotu,1,GAM,2497.0,2816.5896879037123
zotu,1,GAM,1811.0,3401.0898180341987
zotu,1,GAM,1465.0,3054.1194207505264
zotu,1,GAM,2544.0,4458.541303526379
zotu,1,GAM,2646.0,3086.8239191136254
zotu,1,GAM,2326.0,1806.88539265487
zotu,1,GAM,3732.0,1981.8334458892268
zotu,2,Linear,1726.0,3477.3480410304346
zotu,2,Linear,1700.0,2706.0214279552342
zotu,2,Linear,1716.0,1320.3908030430039
zotu,2,Linear,6022.0,2531.494080923831
zotu,2,Linear,2168.0,2797.050716194493
zotu,2,Linear,4398.0,2428.2473418692894
zotu,2,Linear,2242.0,2231.3958267525204
zotu,2,Linear,2512.0,2670.599770708115
zotu,2,Linear,2230.0,4307.730302915785
zotu,2,Linear,2663.0,2096.8045557082164
zotu,2,Ridge,1726.0,2926.127290985288
zotu,2,Ridge,1700.0,2525.1055767567354
zotu,2,Ridge,1716.0,2108.6865915277267
zotu,2,Ridge,6022.0,2589.982853192362
zotu,2,Ridge,2168.0,2824.2189390794147
zotu,2,Ridge,4398.0,2652.787489688212
zotu,2,Ridge,2242.0,2607.638542304922
zotu,2,Ridge,2512.0,2638.5692658986604
zotu,2,Ridge,2230.0,3190.5836914679176
zotu,2,Ridge,2663.0,2319.2186174173225
zotu,2,RF,1726.0,3205.986781983391
zotu,2,RF,1700.0,2711.204067080315
zotu,2,RF,1716.0,2293.32507634441
zotu,2,RF,6022.0,2240.497625850872
zotu,2,RF,2168.0,2564.253415222374
zotu,2,RF,4398.0,2340.939946643178
zotu,2,RF,2242.0,2691.699906403562
zotu,2,RF,2512.0,3091.2062770046728
zotu,2,RF,2230.0,3732.3414544211364
zotu,2,RF,2663.0,2166.808582645414
