Target,Fold,Group,PC,Variable,Loading
zotu,2,Trace,PC1,Cu,0.40676455157551134
zotu,2,Trace,PC1,Zn,0.27070624469712706
zotu,2,Trace,PC1,Ga,0.026122727986453712
zotu,2,Trace,PC1,As,0.023475041164923768
zotu,2,Trace,PC1,Rb,-0.1228407820488036
zotu,2,Trace,PC2,Sc,-0.12595467570167773
zotu,2,Trace,PC2,Ti,-0.08609869702545397
zotu,2,Trace,PC2,V,-0.19028762379560313
zotu,2,Trace,PC2,Cr,0.050157447037052535
zotu,2,Trace,PC2,Mn,0.005728564276475936
zotu,2,Trace,PC2,Co,0.0539040793684448
zotu,2,Trace,PC2,Ni,0.006612138364004782
zotu,2,Trace,PC2,Cu,0.024243053906106985
zotu,2,Trace,PC2,Zn,-0.11974704576140514
zotu,2,Trace,PC2,Ga,-0.5628345682561512
zotu,2,Trace,PC2,As,0.5797915486728296
zotu,2,Trace,PC2,Rb,0.5168626765530406
zotu,2,Organic,PC1,Chlorophyll a,-0.21907608605211756
zotu,2,Organic,PC1,Depth,-0.077925527331668
zotu,2,Organic,PC1,N,0.5696658044883046
zotu,2,Organic,PC1,C,0.5663005815656851
zotu,2,Organic,PC1,S1,0.5372925421619598
zotu,2,Organic,PC1,P,-0.04991858081060289
zotu,2,Organic,PC1,S2,0.03228531727461399
zotu,2,Organic,PC1,Cl,-0.09219718510181128
zotu,2,Organic,PC2,Chlorophyll a,0.2756622009334469
zotu,2,Organic,PC2,Depth,-0.22355555782741207
zotu,2,Organic,PC2,N,-0.01739418305564426
zotu,2,Organic,PC2,C,0.017896524242161635
zotu,2,Organic,PC2,S1,0.11490101108975072
zotu,2,Organic,PC2,P,-0.21653127509280976
zotu,2,Organic,PC2,S2,0.7001708207023856
zotu,2,Organic,PC2,Cl,0.5684040875566098
zotu,3,Sediment,PC1,Grain Size,0.3799854645505236
zotu,3,Sediment,PC1,Sorting,0.4738566037084339
zotu,3,Sediment,PC1,Skewness,-0.4026255690689796
zotu,3,Sediment,PC1,Kurtosis,-0.453144658588005
zotu,3,Sediment,PC1,Clay Content,0.08528924500390163
zotu,3,Sediment,PC1,Silt Content,-0.36343905466865295
zotu,3,Sediment,PC1,Sand Content,0.35250721071418134
zotu,3,Sediment,PC2,Grain Size,-0.4306796800317804
zotu,3,Sediment,PC2,Sorting,-0.03610282602702084
zotu,3,Sediment,PC2,Skewness,-0.1981406929659288
zotu,3,Sediment,PC2,Kurtosis,-0.17404514486869116
zotu,3,Sediment,PC2,Clay Content,0.6815952548397849
zotu,3,Sediment,PC2,Silt Content,-0.31339584939423104
zotu,3,Sediment,PC2,Sand Content,-0.42528943398768027
zotu,3,Major,PC1,Na2O,0.24794583652559002
zotu,3,Major,PC1,MgO,0.34292764619835175
zotu,3,Major,PC1,Al2O3,0.4822768138467239
zotu,3,Major,PC1,SiO2,-0.3480704714576454
zotu,3,Major,PC1,K2O,0.4832071955704693
zotu,3,Major,PC1,CaO,-0.14904013639119967
zotu,3,Major,PC1,Fe2O3,0.45986667333152487
zotu,3,Major,PC2,Na2O,0.6288671830727987
zotu,3,Major,PC2,MgO,-0.45847371065972103
zotu,3,Major,PC2,Al2O3,-0.06452257771008461
zotu,3,Major,PC2,SiO2,-0.4944945912580203
zotu,3,Major,PC2,K2O,-0.2335201404033423
zotu,3,Major,PC2,CaO,-0.2650961701474012
zotu,3,Major,PC2,Fe2O3,-0.1443337225646996
zotu,3,Trace,PC1,Sc,-0.16861589031282034
zotu,3,Trace,PC1,Ti,-0.4170087465493537
zotu,3,Trace,PC1,V,-0.39197510882369163
zotu,3,Trace,PC1,Cr,-0.3746982293750546
zotu,3,Trace,PC1,Mn,0.4065237443140335
zotu,3,Trace,PC1,Co,0.028604618213281273
zotu,3,Trace,PC1,Ni,0.4251110045622773
zotu,3,Trace,PC1,Cu,0.3448864073123459
zotu,3,Trace,PC1,Zn,-0.04366881595081204
zotu,3,Trace,PC1,Ga,-0.10317144566273663
zotu,3,Trace,PC1,As,0.07347765486515688
zotu,3,Trace,PC1,Rb,-0.1411845612205637
zotu,3,Trace,PC2,Sc,0.2536913159994428
zotu,3,Trace,PC2,Ti,0.23921950418362894
zotu,3,Trace,PC2,V,0.17665655861395083
zotu,3,Trace,PC2,Cr,0.19431723544633214
zotu,3,Trace,PC2,Mn,0.22792594581296727
zotu,3,Trace,PC2,Co,0.5179188470750082
zotu,3,Trace,PC2,Ni,0.19425545785429646
zotu,3,Trace,PC2,Cu,0.3399975553942942
zotu,3,Trace,PC2,Zn,0.4956393314779134
zotu,3,Trace,PC2,Ga,-0.06002675527643835
zotu,3,Trace,PC2,As,0.23687355625781725
zotu,3,Trace,PC2,Rb,0.17479613236609404
zotu,3,Organic,PC1,Chlorophyll a,-0.18947300568091943
zotu,3,Organic,PC1,Depth,-0.1800377742442149
zotu,3,Organic,PC1,N,0.5607023629370184
zotu,3,Organic,PC1,C,0.557030989482831
zotu,3,Organic,PC1,S1,0.5475488052386903
zotu,3,Organic,PC1,P,0.02172862262210261
zotu,3,Organic,PC1,S2,0.044424807129383584
zotu,3,Organic,PC1,Cl,-0.0689951177127467
zotu,3,Organic,PC2,Chlorophyll a,0.28621016573110264
zotu,3,Organic,PC2,Depth,-0.38931620983395837
zotu,3,Organic,PC2,N,-0.07282907658679362
zotu,3,Organic,PC2,C,-0.04525917437408546
zotu,3,Organic,PC2,S1,0.1090087178045236
zotu,3,Organic,PC2,P,-0.206902733217914
zotu,3,Organic,PC2,S2,0.6707873395691034
zotu,3,Organic,PC2,Cl,0.5044966462074457
zotu,4,Sediment,PC1,Grain Size,0.3629875046072094
zotu,4,Sediment,PC1,Sorting,0.47163432454030235
zotu,4,Sediment,PC1,Skewness,-0.40583242263107455
zotu,4,Sediment,PC1,Kurtosis,-0.4555503316863339
zotu,4,Sediment,PC1,Clay Content,0.14204548507136228
zotu,4,Sediment,PC1,Silt Content,-0.38168700342700584
zotu,4,Sediment,PC1,Sand Content,0.3281968723831221
zotu,4,Sediment,PC2,Grain Size,-0.4657830818675282
zotu,4,Sediment,PC2,Sorting,-0.04494362841422299
zotu,4,Sediment,PC2,Skewness,-0.20582473284610617
zotu,4,Sediment,PC2,Kurtosis,-0.15531389455280517
zotu,4,Sediment,PC2,Clay Content,0.6544288260882019
zotu,4,Sediment,PC2,Silt Content,-0.2551221383288207
zotu,4,Sediment,PC2,Sand Content,-0.47029306877517285
zotu,4,Major,PC1,Na2O,0.17864582869873105
zotu,4,Major,PC1,MgO,0.35599663439539536
zotu,4,Major,PC1,Al2O3,0.5073958529906842
zotu,4,Major,PC1,SiO2,-0.27793484054875645
zotu,4,Major,PC1,K2O,0.49763940792824823
zotu,4,Major,PC1,CaO,0.15936067749894814
zotu,4,Major,PC1,Fe2O3,0.48333521608567476
zotu,4,Major,PC2,Na2O,0.6334614022913255
zotu,4,Major,PC2,MgO,-0.4026976825370103
zotu,4,Major,PC2,Al2O3,0.03033684559629959
zotu,4,Major,PC2,SiO2,-0.5383916513320792
zotu,4,Major,PC2,K2O,-0.12467160174386718
zotu,4,Major,PC2,CaO,-0.3594469508231134
zotu,4,Major,PC2,Fe2O3,-0.032096964407824474
zotu,4,Trace,PC1,Sc,0.28338936598652037
zotu,4,Trace,PC1,Ti,0.36278498949759896
zotu,4,Trace,PC1,V,0.3507120864173541
zotu,4,Trace,PC1,Cr,0.20997915210641244
zotu,4,Trace,PC1,Mn,0.1578918125222288
zotu,4,Trace,PC1,Co,0.39490294588214303
zotu,4,Trace,PC1,Ni,0.12718177721365573
zotu,4,Trace,PC1,Cu,0.301250914024114
zotu,4,Trace,PC1,Zn,0.46551025763769927
zotu,4,Trace,PC1,Ga,0.27426242093864905
zotu,4,Trace,PC1,As,-0.15436888248509387
zotu,4,Trace,PC1,Rb,-0.13203181659798305
zotu,4,Trace,PC2,Sc,0.014169010471021795
zotu,4,Trace,PC2,Ti,-0.35744715045379216
zotu,4,Trace,PC2,V,-0.26740812792703256
zotu,4,Trace,PC2,Cr,-0.415535251316527
zotu,4,Trace,PC2,Mn,0.40589417809646533
zotu,4,Trace,PC2,Co,0.05492627265323616
zotu,4,Trace,PC2,Ni,0.4304354514883314
zotu,4,Trace,PC2,Cu,0.19060282436540685
zotu,4,Trace,PC2,Zn,-0.07885921984010888
zotu,4,Trace,PC2,Ga,0.22334696475451146
zotu,4,Trace,PC2,As,-0.2484015327648372
zotu,4,Trace,PC2,Rb,-0.3473860436367965
zotu,4,Organic,PC1,Chlorophyll a,-0.10867963689893571
zotu,4,Organic,PC1,Depth,-0.19824861265978314
zotu,4,Organic,PC1,N,0.5622170769225001
zotu,4,Organic,PC1,C,0.5591761939760816
zotu,4,Organic,PC1,S1,0.5455100968049515
zotu,4,Organic,PC1,P,-0.07586032922872003
zotu,4,Organic,PC1,S2,0.10759337283646303
zotu,4,Organic,PC1,Cl,-0.07216493236999873
zotu,4,Organic,PC2,Chlorophyll a,0.27295663544440313
zotu,4,Organic,PC2,Depth,-0.4480316523710542
zotu,4,Organic,PC2,N,-0.13209073195828205
zotu,4,Organic,PC2,C,-0.10283749211674746
zotu,4,Organic,PC2,S1,0.05702087112676213
zotu,4,Organic,PC2,P,-0.15390494542046546
zotu,4,Organic,PC2,S2,0.6286905340243767
zotu,4,Organic,PC2,Cl,0.5239741432987042
shannon,0,Sediment,PC1,Grain Size,0.43135468841072366
shannon,0,Sediment,PC1,Sorting,0.4759926133213786
shannon,0,Sediment,PC1,Skewness,-0.3832982839852522
shannon,0,Sediment,PC1,Kurtosis,-0.4423997232542096
shannon,0,Sediment,PC1,Clay Content,-0.08313354607709739
shannon,0,Sediment,PC1,Silt Content,-0.2917410179431611
shannon,0,Sediment,PC1,Sand Content,0.3907749571994951
shannon,0,Sediment,PC2,Grain Size,-0.3060963531704897
shannon,0,Sediment,PC2,Sorting,0.042380104319592916
shannon,0,Sediment,PC2,Skewness,-0.21430592102645923
shannon,0,Sediment,PC2,Kurtosis,-0.20731542345815737
shannon,0,Sediment,PC2,Clay Content,0.730045333709865
shannon,0,Sediment,PC2,Silt Content,-0.4244026265573875
shannon,0,Sediment,PC2,Sand Content,-0.32018503719348756
shannon,0,Major,PC1,Na2O,0.23638927981548488
shannon,0,Major,PC1,MgO,0.3774064107501472
shannon,0,Major,PC1,Al2O3,0.48137015575215897
shannon,0,Major,PC1,SiO2,-0.34906362700439814
shannon,0,Major,PC1,K2O,0.4826810891471723
shannon,0,Major,PC1,CaO,-0.1405425156876111
shannon,0,Major,PC1,Fe2O3,0.44202786612450246
shannon,0,Major,PC2,Na2O,0.6705952119612498
shannon,0,Major,PC2,MgO,-0.39291938071137256
shannon,0,Major,PC2,Al2O3,-0.09733501371554654
shannon,0,Major,PC2,SiO2,-0.5093599208792634
shannon,0,Major,PC2,K2O,-0.2058958887815087
shannon,0,Major,PC2,CaO,-0.23625169645604047
shannon,0,Major,PC2,Fe2O3,-0.1696667526871943
shannon,0,Trace,PC1,Sc,-0.06527347793291399
shannon,0,Trace,PC1,Ti,-0.3746300377118984
shannon,0,Trace,PC1,V,-0.34300116355040666
shannon,0,Trace,PC1,Cr,-0.3716909076508387
shannon,0,Trace,PC1,Mn,0.42198403484577374
shannon,0,Trace,PC1,Co,0.1431956883852077
shannon,0,Trace,PC1,Ni,0.4437969670191557
shannon,0,Trace,PC1,Cu,0.3804274776457637
shannon,0,Trace,PC1,Zn,0.07394090877012847
shannon,0,Trace,PC1,Ga,0.05390136547126222
shannon,0,Trace,PC1,As,-0.051204319377818906
shannon,0,Trace,PC1,Rb,-0.219856627970976
shannon,0,Trace,PC2,Sc,0.31460479688179754
shannon,0,Trace,PC2,Ti,0.330444367577656
shannon,0,Trace,PC2,V,0.3311721361312014
shannon,0,Trace,PC2,Cr,0.20583815446501946
shannon,0,Trace,PC2,Mn,0.1403066832995459
shannon,0,Trace,PC2,Co,0.43331530943918756
shannon,0,Trace,PC2,Ni,0.10020574408798734
shannon,0,Trace,PC2,Cu,0.22140041136355415
shannon,0,Trace,PC2,Zn,0.5066051337336955
shannon,0,Trace,PC2,Ga,0.2902594600186802
shannon,0,Trace,PC2,As,-0.14284742930739383
shannon,0,Trace,PC2,Rb,-0.10942509923878507
shannon,0,Organic,PC1,Chlorophyll a,-0.2491454597554865
shannon,0,Organic,PC1,Depth,-0.025392654929511333
shannon,0,Organic,PC1,N,0.57281228472856
shannon,0,Organic,PC1,C,0.5671501484976343
shannon,0,Organic,PC1,S1,0.5269163876809253
shannon,0,Organic,PC1,P,-0.08242660171557022
shannon,0,Organic,PC1,S2,-0.0037243098129188103
shannon,0,Organic,PC1,Cl,-0.055314136722382515
shannon,0,Organic,PC2,Chlorophyll a,0.13637928264036264
shannon,0,Organic,PC2,Depth,-0.34850156908430374
shannon,0,Organic,PC2,N,-0.062021997827308044
shannon,0,Organic,PC2,C,-0.026188445768888232
shannon,0,Organic,PC2,S1,0.1578437956369366
shannon,0,Organic,PC2,P,-0.31516390820374396
shannon,0,Organic,PC2,S2,0.6418838528995336
shannon,0,Organic,PC2,Cl,0.5649397766466043
shannon,1,Sediment,PC1,Grain Size,0.37520638158178177
shannon,1,Sediment,PC1,Sorting,0.47225590393882566
shannon,1,Sediment,PC1,Skewness,-0.3926264207191177
shannon,1,Sediment,PC1,Kurtosis,-0.4526197557607776
shannon,1,Sediment,PC1,Clay Content,0.09991330560565721
shannon,1,Sediment,PC1,Silt Content,-0.3851135328041953
shannon,1,Sediment,PC1,Sand Content,0.34478874847883323
shannon,1,Sediment,PC2,Grain Size,-0.440054009156686
shannon,1,Sediment,PC2,Sorting,-0.024793162979754587
shannon,1,Sediment,PC2,Skewness,-0.2093156653864794
shannon,1,Sediment,PC2,Kurtosis,-0.19398235011235251
shannon,1,Sediment,PC2,Clay Content,0.6729156591692226
shannon,1,Sediment,PC2,Silt Content,-0.2516414518067212
shannon,1,Sediment,PC2,Sand Content,-0.45624189147945043
shannon,1,Major,PC1,Na2O,0.25814816014179415
shannon,1,Major,PC1,MgO,0.3522993003691394
shannon,1,Major,PC1,Al2O3,0.4820055663853328
shannon,1,Major,PC1,SiO2,-0.3686925553250503
shannon,1,Major,PC1,K2O,0.47605803614996073
shannon,1,Major,PC1,CaO,-0.12207197069016221
shannon,1,Major,PC1,Fe2O3,0.4465963996553524
shannon,1,Major,PC2,Na2O,0.6284899118515811
shannon,1,Major,PC2,MgO,-0.5402210212780186
shannon,1,Major,PC2,Al2O3,-0.020835072701980508
shannon,1,Major,PC2,SiO2,-0.26803517507931374
shannon,1,Major,PC2,K2O,-0.16202889769699538
shannon,1,Major,PC2,CaO,-0.4549338396066248
shannon,1,Major,PC2,Fe2O3,-0.0875589026181873
shannon,1,Trace,PC1,Sc,-0.06780758703128714
shannon,1,Trace,PC1,Ti,-0.35083570786414814
shannon,1,Trace,PC1,V,-0.3177758025848752
shannon,1,Trace,PC1,Cr,-0.3708844301186874
shannon,1,Trace,PC1,Mn,0.42550921586889423
shannon,1,Trace,PC1,Co,0.2109079356252158
shannon,1,Trace,PC1,Ni,0.4423180334320727
shannon,1,Trace,PC1,Cu,0.3844653015441728
shannon,1,Trace,PC1,Zn,0.10434545890389851
shannon,1,Trace,PC1,Ga,0.05739896181396793
shannon,1,Trace,PC1,As,-0.03669234147956353
shannon,1,Trace,PC1,Rb,-0.22192726644414976
shannon,1,Trace,PC2,Sc,0.3101533942898659
shannon,1,Trace,PC2,Ti,0.33202166853631887
shannon,1,Trace,PC2,V,0.35251187879330537
shannon,1,Trace,PC2,Cr,0.1884193984811246
shannon,1,Trace,PC2,Mn,0.08055641109869947
shannon,1,Trace,PC2,Co,0.3777095691390992
shannon,1,Trace,PC2,Ni,0.04821946491591319
shannon,1,Trace,PC2,Cu,0.1705251733693314
shannon,1,Trace,PC2,Zn,0.4698892875660943
shannon,1,Trace,PC2,Ga,0.37288157459524673
shannon,1,Trace,PC2,As,-0.2501185819721749
shannon,1,Trace,PC2,Rb,-0.17563105474522964
shannon,1,Organic,PC1,Chlorophyll a,-0.25214562788675765
shannon,1,Organic,PC1,Depth,-0.20424773207953542
shannon,1,Organic,PC1,N,0.5354418262200473
shannon,1,Organic,PC1,C,0.5319970148029409
shannon,1,Organic,PC1,S1,0.5331801971402728
shannon,1,Organic,PC1,P,-0.09936515224806838
shannon,1,Organic,PC1,S2,0.12333518456398287
shannon,1,Organic,PC1,Cl,0.1249821963225409
shannon,1,Organic,PC2,Chlorophyll a,0.394387028973858
shannon,1,Organic,PC2,Depth,-0.3319393813975401
shannon,1,Organic,PC2,N,-0.1479786138391745
shannon,1,Organic,PC2,C,-0.10835322933062658
shannon,1,Organic,PC2,S1,0.04382352864189725
shannon,1,Organic,PC2,P,-0.010725705193030994
shannon,1,Organic,PC2,S2,0.689399443593757
shannon,1,Organic,PC2,Cl,0.472577920297337
shannon,2,Sediment,PC1,Grain Size,0.33603971912545705
shannon,2,Sediment,PC1,Sorting,0.47645830865054456
shannon,2,Sediment,PC1,Skewness,-0.47024002858365566
shannon,2,Sediment,PC1,Kurtosis,-0.47492334820957005
shannon,2,Sediment,PC1,Clay Content,0.20470687635908175
shannon,2,Sediment,PC1,Silt Content,-0.2984367799788126
shannon,2,Sediment,PC1,Sand Content,0.2870844810472801
shannon,2,Sediment,PC2,Grain Size,-0.4640335078569415
shannon,2,Sediment,PC2,Sorting,-0.04517294779165439
shannon,2,Sediment,PC2,Skewness,0.008949146057430033
shannon,2,Sediment,PC2,Kurtosis,-0.08107361903370626
shannon,2,Sediment,PC2,Clay Content,0.5886035610834416
shannon,2,Sediment,PC2,Silt Content,-0.4922199943795738
shannon,2,Sediment,PC2,Sand Content,-0.43271770759731737
shannon,2,Major,PC1,Na2O,0.2706190560552496
shannon,2,Major,PC1,MgO,0.23509633347159511
shannon,2,Major,PC1,Al2O3,0.4644627171605548
shannon,2,Major,PC1,SiO2,-0.3454942683211712
shannon,2,Major,PC1,K2O,0.4752419667455676
shannon,2,Major,PC1,CaO,-0.3562413420333676
shannon,2,Major,PC1,Fe2O3,0.42853274633696326
shannon,2,Major,PC2,Na2O,0.6278859674946882
shannon,2,Major,PC2,MgO,-0.4986901085283719
shannon,2,Major,PC2,Al2O3,-0.06764279550550126
shannon,2,Major,PC2,SiO2,-0.4948942362992089
shannon,2,Major,PC2,K2O,-0.3101998696295142
shannon,2,Major,PC2,CaO,-0.0022895823449387933
shannon,2,Major,PC2,Fe2O3,-0.10650039092773994
shannon,2,Trace,PC1,Sc,0.03141774116058605
shannon,2,Trace,PC1,Ti,-0.3631805055264104
shannon,2,Trace,PC1,V,-0.3054410799256844
shannon,2,Trace,PC1,Cr,-0.3401897982005394
shannon,2,Trace,PC1,Mn,0.4026031763194449
shannon,2,Trace,PC1,Co,0.2538599935374745
shannon,2,Trace,PC1,Ni,0.4201103145517191
shannon,2,Trace,PC1,Cu,0.40676455157551134
shannon,2,Trace,PC1,Zn,0.27070624469712706
shannon,2,Trace,PC1,Ga,0.026122727986453712
shannon,2,Trace,PC1,As,0.023475041164923768
shannon,2,Trace,PC1,Rb,-0.1228407820488036
shannon,2,Trace,PC2,Sc,-0.12595467570167773
shannon,2,Trace,PC2,Ti,-0.08609869702545397
shannon,2,Trace,PC2,V,-0.19028762379560313
shannon,2,Trace,PC2,Cr,0.050157447037052535
shannon,2,Trace,PC2,Mn,0.005728564276475936
shannon,2,Trace,PC2,Co,0.0539040793684448
shannon,2,Trace,PC2,Ni,0.006612138364004782
shannon,2,Trace,PC2,Cu,0.024243053906106985
shannon,2,Trace,PC2,Zn,-0.11974704576140514
shannon,2,Trace,PC2,Ga,-0.5628345682561512
shannon,2,Trace,PC2,As,0.5797915486728296
shannon,2,Trace,PC2,Rb,0.5168626765530406
shannon,2,Organic,PC1,Chlorophyll a,-0.21907608605211756
shannon,2,Organic,PC1,Depth,-0.077925527331668
shannon,2,Organic,PC1,N,0.5696658044883046
shannon,2,Organic,PC1,C,0.5663005815656851
shannon,2,Organic,PC1,S1,0.5372925421619598
shannon,2,Organic,PC1,P,-0.04991858081060289
shannon,2,Organic,PC1,S2,0.03228531727461399
shannon,2,Organic,PC1,Cl,-0.09219718510181128
shannon,2,Organic,PC2,Chlorophyll a,0.2756622009334469
shannon,2,Organic,PC2,Depth,-0.22355555782741207
shannon,2,Organic,PC2,N,-0.01739418305564426
shannon,2,Organic,PC2,C,0.017896524242161635
shannon,2,Organic,PC2,S1,0.11490101108975072
shannon,2,Organic,PC2,P,-0.21653127509280976
shannon,2,Organic,PC2,S2,0.7001708207023856
shannon,2,Organic,PC2,Cl,0.5684040875566098
shannon,3,Sediment,PC1,Grain Size,0.3799854645505236
shannon,3,Sediment,PC1,Sorting,0.4738566037084339
shannon,3,Sediment,PC1,Skewness,-0.4026255690689796
shannon,3,Sediment,PC1,Kurtosis,-0.453144658588005
shannon,3,Sediment,PC1,Clay Content,0.08528924500390163
shannon,3,Sediment,PC1,Silt Content,-0.36343905466865295
shannon,3,Sediment,PC1,Sand Content,0.35250721071418134
shannon,3,Sediment,PC2,Grain Size,-0.4306796800317804
shannon,3,Sediment,PC2,Sorting,-0.03610282602702084
shannon,3,Sediment,PC2,Skewness,-0.1981406929659288
shannon,3,Sediment,PC2,Kurtosis,-0.17404514486869116
shannon,3,Sediment,PC2,Clay Content,0.6815952548397849
shannon,3,Sediment,PC2,Silt Content,-0.31339584939423104
shannon,3,Sediment,PC2,Sand Content,-0.42528943398768027
shannon,3,Major,PC1,Na2O,0.24794583652559002
shannon,3,Major,PC1,MgO,0.34292764619835175
shannon,3,Major,PC1,Al2O3,0.4822768138467239
shannon,3,Major,PC1,SiO2,-0.3480704714576454
shannon,3,Major,PC1,K2O,0.4832071955704693
shannon,3,Major,PC1,CaO,-0.14904013639119967
shannon,3,Major,PC1,Fe2O3,0.45986667333152487
shannon,3,Major,PC2,Na2O,0.6288671830727987
shannon,3,Major,PC2,MgO,-0.45847371065972103
shannon,3,Major,PC2,Al2O3,-0.06452257771008461
shannon,3,Major,PC2,SiO2,-0.4944945912580203
shannon,3,Major,PC2,K2O,-0.2335201404033423
shannon,3,Major,PC2,CaO,-0.2650961701474012
shannon,3,Major,PC2,Fe2O3,-0.1443337225646996
shannon,3,Trace,PC1,Sc,-0.16861589031282034
shannon,3,Trace,PC1,Ti,-0.4170087465493537
shannon,3,Trace,PC1,V,-0.39197510882369163
shannon,3,Trace,PC1,Cr,-0.3746982293750546
shannon,3,Trace,PC1,Mn,0.4065237443140335
shannon,3,Trace,PC1,Co,0.028604618213281273
shannon,3,Trace,PC1,Ni,0.4251110045622773
shannon,3,Trace,PC1,Cu,0.3448864073123459
shannon,3,Trace,PC1,Zn,-0.04366881595081204
shannon,3,Trace,PC1,Ga,-0.10317144566273663
shannon,3,Trace,PC1,As,0.07347765486515688
shannon,3,Trace,PC1,Rb,-0.1411845612205637
shannon,3,Trace,PC2,Sc,0.2536913159994428
shannon,3,Trace,PC2,Ti,0.23921950418362894
shannon,3,Trace,PC2,V,0.17665655861395083
shannon,3,Trace,PC2,Cr,0.19431723544633214
shannon,3,Trace,PC2,Mn,0.22792594581296727
shannon,3,Trace,PC2,Co,0.5179188470750082
shannon,3,Trace,PC2,Ni,0.19425545785429646
shannon,3,Trace,PC2,Cu,0.3399975553942942
shannon,3,Trace,PC2,Zn,0.4956393314779134
shannon,3,Trace,PC2,Ga,-0.06002675527643835
shannon,3,Trace,PC2,As,0.23687355625781725
shannon,3,Trace,PC2,Rb,0.17479613236609404
shannon,3,Organic,PC1,Chlorophyll a,-0.18947300568091943
shannon,3,Organic,PC1,Depth,-0.1800377742442149
shannon,3,Organic,PC1,N,0.5607023629370184
shannon,3,Organic,PC1,C,0.557030989482831
shannon,3,Organic,PC1,S1,0.5475488052386903
shannon,3,Organic,PC1,P,0.02172862262210261
shannon,3,Organic,PC1,S2,0.044424807129383584
shannon,3,Organic,PC1,Cl,-0.0689951177127467
shannon,3,Organic,PC2,Chlorophyll a,0.28621016573110264
shannon,3,Organic,PC2,Depth,-0.38931620983395837
shannon,3,Organic,PC2,N,-0.07282907658679362
shannon,3,Organic,PC2,C,-0.04525917437408546
shannon,3,Organic,PC2,S1,0.1090087178045236
shannon,3,Organic,PC2,P,-0.206902733217914
shannon,3,Organic,PC2,S2,0.6707873395691034
shannon,3,Organic,PC2,Cl,0.5044966462074457
shannon,4,Sediment,PC1,Grain Size,0.3629875046072094
shannon,4,Sediment,PC1,Sorting,0.47163432454030235
shannon,4,Sediment,PC1,Skewness,-0.40583242263107455
shannon,4,Sediment,PC1,Kurtosis,-0.4555503316863339
shannon,4,Sediment,PC1,Clay Content,0.14204548507136228
shannon,4,Sediment,PC1,Silt Content,-0.38168700342700584
shannon,4,Sediment,PC1,Sand Content,0.3281968723831221
shannon,4,Sediment,PC2,Grain Size,-0.4657830818675282
shannon,4,Sediment,PC2,Sorting,-0.04494362841422299
shannon,4,Sediment,PC2,Skewness,-0.20582473284610617
shannon,4,Sediment,PC2,Kurtosis,-0.15531389455280517
shannon,4,Sediment,PC2,Clay Content,0.6544288260882019
shannon,4,Sediment,PC2,Silt Content,-0.2551221383288207
shannon,4,Sediment,PC2,Sand Content,-0.47029306877517285
shannon,4,Major,PC1,Na2O,0.17864582869873105
shannon,4,Major,PC1,MgO,0.35599663439539536
shannon,4,Major,PC1,Al2O3,0.5073958529906842
shannon,4,Major,PC1,SiO2,-0.27793484054875645
shannon,4,Major,PC1,K2O,0.49763940792824823
shannon,4,Major,PC1,CaO,0.15936067749894814
shannon,4,Major,PC1,Fe2O3,0.48333521608567476
shannon,4,Major,PC2,Na2O,0.6334614022913255
shannon,4,Major,PC2,MgO,-0.4026976825370103
shannon,4,Major,PC2,Al2O3,0.03033684559629959
shannon,4,Major,PC2,SiO2,-0.5383916513320792
shannon,4,Major,PC2,K2O,-0.12467160174386718
shannon,4,Major,PC2,CaO,-0.3594469508231134
shannon,4,Major,PC2,Fe2O3,-0.032096964407824474
shannon,4,Trace,PC1,Sc,0.28338936598652037
shannon,4,Trace,PC1,Ti,0.36278498949759896
shannon,4,Trace,PC1,V,0.3507120864173541
shannon,4,Trace,PC1,Cr,0.20997915210641244
shannon,4,Trace,PC1,Mn,0.1578918125222288
shannon,4,Trace,PC1,Co,0.39490294588214303
shannon,4,Trace,PC1,Ni,0.12718177721365573
shannon,4,Trace,PC1,Cu,0.301250914024114
shannon,4,Trace,PC1,Zn,0.46551025763769927
shannon,4,Trace,PC1,Ga,0.27426242093864905
shannon,4,Trace,PC1,As,-0.15436888248509387
shannon,4,Trace,PC1,Rb,-0.13203181659798305
shannon,4,Trace,PC2,Sc,0.014169010471021795
shannon,4,Trace,PC2,Ti,-0.35744715045379216
shannon,4,Trace,PC2,V,-0.26740812792703256
shannon,4,Trace,PC2,Cr,-0.415535251316527
shannon,4,Trace,PC2,Mn,0.40589417809646533
shannon,4,Trace,PC2,Co,0.05492627265323616
shannon,4,Trace,PC2,Ni,0.4304354514883314
shannon,4,Trace,PC2,Cu,0.19060282436540685
shannon,4,Trace,PC2,Zn,-0.07885921984010888
shannon,4,Trace,PC2,Ga,0.22334696475451146
shannon,4,Trace,PC2,As,-0.2484015327648372
shannon,4,Trace,PC2,Rb,-0.3473860436367965
shannon,4,Organic,PC1,Chlorophyll a,-0.10867963689893571
shannon,4,Organic,PC1,Depth,-0.19824861265978314
shannon,4,Organic,PC1,N,0.5622170769225001
shannon,4,Organic,PC1,C,0.5591761939760816
shannon,4,Organic,PC1,S1,0.5455100968049515
shannon,4,Organic,PC1,P,-0.07586032922872003
shannon,4,Organic,PC1,S2,0.10759337283646303
shannon,4,Organic,PC1,Cl,-0.07216493236999873
shannon,4,Organic,PC2,Chlorophyll a,0.27295663544440313
shannon,4,Organic,PC2,Depth,-0.4480316523710542
