Target,Fold,Model,R2,R2_train,RMSE,RMSE_train,MAE,MAE_train
reads,4,GAM,-2.1567500796152284,0.5898863571665821,41572.38855139919,74200.87761710082,33720.03142746105,52210.43810169692
zotu,0,Linear,-2.7453071039673955,0.32591094711454915,1415.8693978300084,1240.1294818104084,1198.2221463303522,960.0795175815575
zotu,0,Ridge,-1.447464268480379,0.20588325294837062,1144.5576119526345,1346.0170851661203,871.2901424292901,1012.997416310146
zotu,0,RF,-2.4217768932509496,0.6592200259969967,1353.3350277391187,881.7499175853369,1066.436724881319,694.1505574947713
zotu,0,XGBoost,-2.5675649642944336,0.9999593496322632,1381.8644108594735,9.631603799370428,1086.5582275390625,7.5380539894104
zotu,0,LightGBM,-1.4475199139932475,0.0,1144.5706232014888,1510.4571002388814,986.4526315789471,1085.3130193905815
zotu,0,GAM,-2.1058108744767865,0.552677936511693,1289.3385893132406,1010.2260306040998,1009.1433441078982,792.789260742946
zotu,1,Linear,-0.08194192313515858,0.17704145845695196,2030.6190979687312,1101.7506874898415,1364.6294662349112,856.0309172937573
zotu,1,Ridge,-0.1963042064590763,0.08463425081496312,2135.2429996704377,1161.9613451416212,1206.5327801980109,883.6876411798988
zotu,1,RF,-0.26165324279349833,0.6673157127773041,2192.787243099386,700.5038013146377,1290.5455314160022,582.0291430447593
zotu,1,XGBoost,-0.39065754413604736,0.9999915957450867,2302.165936677893,3.5186205499664207,1381.687744140625,2.7160918712615967
zotu,1,LightGBM,-0.13329635119719785,0.0,2078.2521433144575,1214.4911420311068,1149.0,910.590027700831
zotu,1,GAM,-0.17268468818809124,0.36555309852912743,2114.059075459107,967.3686122861541,1602.43543793445,708.1216963836476
zotu,2,Linear,-0.44308347140228,0.3639964828300346,1592.4156005407942,1160.9830897359734,1205.5417650507202,866.8998142886112
zotu,2,Ridge,-0.06539088009405813,0.2600146796234749,1368.2491430539585,1252.2980017908196,1004.7940937722767,912.6765580265425
zotu,2,RF,-0.4383909547172482,0.5941524916984631,1589.824440221568,927.4223918885418,1233.0770823320397,698.7218440298531
zotu,2,XGBoost,-1.3463985919952393,0.9999096989631653,2030.5403221802812,13.835493049397332,1544.9390869140625,10.679926872253418
zotu,2,LightGBM,-0.005546825026425228,0.0,1329.2658482897102,1455.781296595751,934.4894736842105,1005.652354570637
zotu,2,GAM,0.0657949767338546,0.5433982124509513,1281.243857971362,983.7051364842824,901.9115426251225,738.1533281454609
zotu,3,Linear,-0.3553935331698972,0.35094910935706325,1725.71896459976,1140.5934256739324,1441.9803120282254,786.7958854946409
zotu,3,Ridge,-0.08322080795830744,0.25665379564869073,1542.7510977903055,1220.6384694607013,1179.157911733785,825.4506140312544
zotu,3,RF,-0.4185711041717204,0.6914830871263626,1765.4804864289097,786.3773162715622,1391.1121713215775,568.2674668497485
zotu,3,XGBoost,-1.0298075675964355,1.0,2111.858423285046,0.11257297562993891,1706.9371337890625,0.08460567891597748
zotu,3,LightGBM,-0.014698291709560385,0.0,1493.1582279698657,1415.7660341704939,1144.4957264957266,951.3254437869822
zotu,3,GAM,-0.37506781687741686,0.5598142514250796,1738.1987207907473,939.3111503512562,1367.6320692795578,638.8913845432755
zotu,4,Linear,-1.7638174188580558,0.3571547257300337,1663.687923182343,1211.8010739176457,1342.3486614016322,970.1604689942778
zotu,4,Ridge,-0.8031932344829911,0.25561038117412893,1343.8114087483398,1304.0020050144426,1110.2359711372192,946.2753946893953
zotu,4,RF,-0.26657768980096597,0.7394612512911227,1126.2455970709702,771.4615166639062,954.2684333760857,611.4413554407606
zotu,4,XGBoost,-1.2006092071533203,1.0,1484.5288814974265,0.0894477815572982,1232.130859375,0.062428008764982224
zotu,4,LightGBM,-0.011068131173964657,0.0,1006.2534909752782,1511.39543178359,861.5384615384615,1035.6068376068379
zotu,4,GAM,-0.861237293339217,0.5198787014062707,1365.2684749358975,1047.257770045466,1146.8020217806115,793.669983146581
shannon,0,Linear,-1.480645876586935,0.1796922482398401,0.34434931157105636,0.3396259555397819,0.2794776445145077,0.247428504929388
shannon,0,Ridge,-0.1991587744608021,0.10469672777396577,0.2394171067714872,0.35481138878322815,0.19712152916900427,0.2420452531956479
shannon,0,RF,-1.0892177095861157,0.6437589221345057,0.31601571701036024,0.22381256454805654,0.27715991082455504,0.16102494514322063
shannon,0,XGBoost,-0.9689059186056503,0.9983682930542567,0.30678160534441684,0.015147241395190815,0.24037294346954602,0.01020088515239865
shannon,0,LightGBM,-0.1316538394527833,-1.5543122344752192e-15,0.23258067900947146,0.3749837652293339,0.20836401246811623,0.25667343498667067
shannon,0,GAM,-3.748155683508948,0.4185288425745287,0.4764082884086571,0.2859410806932899,0.39209840770811555,0.20884564130852176
shannon,1,Linear,-0.2107378465177383,0.1651849253920017,0.4725998075208144,0.2970450099635459,0.3705267895902071,0.2158335923933642
shannon,1,Ridge,-0.02222494086163551,0.1278437057395575,0.4342518904441821,0.3036157379074573,0.29286997106810847,0.21328804035454563
shannon,1,RF,-0.004503595472640676,0.5700708205333191,0.43047132698043195,0.21316975235721972,0.2977839972729928,0.15994674303653514
shannon,1,XGBoost,-0.6196866122075035,0.9999910886564506,0.5466180613197785,0.0009705070916215478,0.3764258492980487,0.0006864573453115746
shannon,1,LightGBM,-0.0068189597742609465,-4.440892098500626e-15,0.43096715609728353,0.32510759826304975,0.2848937929672717,0.23315030214754723
shannon,1,GAM,-0.30929693576086725,0.4080636757648113,0.4914592991912981,0.25012932746606786,0.38513601033482797,0.17387273842154682
shannon,2,Linear,-1.9123789018408646,0.15495959453197317,0.28198554121504193,0.35229585890849774,0.21658182323357175,0.26212824873397933
shannon,2,Ridge,-0.7846730355827507,0.11242117949996977,0.22074060745895582,0.3610540874286639,0.1735188909074208,0.2578708397499636
